time,q0_x,q0_y,q0_z,q1_x,q1_y,q1_z,q2_x,q2_y,q2_z,q3_x,q3_y,q3_z
5.41,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.42,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.43,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.44,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.45,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.46,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.47,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.48,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.49,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.5,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.51,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.52,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.53,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.54,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.55,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.56,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.57,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.58,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.59,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.6,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.61,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.62,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.63,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.64,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.65,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.66,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.67,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.68,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.69,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.7,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.71,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.72,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.73,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.74,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.75,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.76,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.77,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.78,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.79,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.8,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.81,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.82,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.83,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.84,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.85,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.86,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.87,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.88,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.89,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.9,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.91,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.92,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.93,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.94,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.95,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.96,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.97,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.98,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
5.99,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.01,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.02,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.03,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.04,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.05,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.06,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.07,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.08,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.09,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.1,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.11,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.12,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.13,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.14,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.15,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.16,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.17,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.18,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.19,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.2,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.21,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.22,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.23,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.24,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.25,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.26,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.27,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.28,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.29,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.3,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.31,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.32,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.33,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.34,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.35,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.36,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.37,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.38,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.39,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.4,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.41,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.42,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.43,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.44,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.45,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.46,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.47,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.48,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.49,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.5,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.51,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.52,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.53,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.54,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.55,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.56,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.57,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.58,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.59,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.6,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.61,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.62,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.63,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.64,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.65,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.66,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.67,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.68,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.69,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.7,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.71,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.72,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.73,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.74,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.75,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.76,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.77,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.78,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.79,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.8,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.81,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.82,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.83,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.84,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.85,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.86,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.87,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.88,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.89,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.9,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.91,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.92,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.93,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.94,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.95,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.96,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.97,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.98,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
6.99,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.01,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.02,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.03,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.04,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.05,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.06,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.07,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.08,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.09,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.1,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.11,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.12,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.13,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.14,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.15,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.16,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.17,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.18,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.19,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.2,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.21,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.22,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.23,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.24,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.25,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.26,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.27,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.28,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.29,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.3,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.31,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.32,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.33,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.34,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.35,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.36,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.37,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.38,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.39,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.4,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.41,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.42,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.43,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.44,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.45,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.46,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.47,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.48,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.49,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.5,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.51,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.52,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.53,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.54,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.55,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.56,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.57,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.58,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.59,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.6,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.61,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.62,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.63,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.64,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.65,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.66,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.67,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.68,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.69,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.7,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.71,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.72,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.73,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.74,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.75,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.76,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.77,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.78,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.79,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.8,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.81,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.82,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.83,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.84,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.85,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.85,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.86,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.87,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.88,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.89,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.9,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.91,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.92,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.93,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.94,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.95,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.96,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.97,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.98,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
7.99,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.01,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.02,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.03,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.04,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.05,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.06,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.07,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.08,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.09,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.1,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.11,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.12,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.13,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.14,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.15,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.16,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.17,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.18,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.19,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.2,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.21,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.22,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.23,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.24,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.25,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.26,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.27,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.28,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.29,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.3,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.31,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.32,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.33,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.34,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.35,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.36,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.37,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.38,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.39,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.4,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.41,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.42,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.43,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.44,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.45,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.46,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.47,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.48,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.49,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.5,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.51,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.52,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.53,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.54,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.55,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.56,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.57,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.58,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.59,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.6,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.61,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.62,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.63,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.64,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.65,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.66,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.67,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.68,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.69,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.7,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.71,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.72,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.73,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.74,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.75,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.76,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.77,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.78,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.79,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.8,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.81,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.82,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.83,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.84,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.85,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.86,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.87,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.88,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.89,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.9,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.91,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.92,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.93,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.94,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.95,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
8.96,0.988065,-0.0853738,0.128214,0,0,1,0,0,1,0,0,1
