time,q0_x,q0_y,q0_z,q1_x,q1_y,q1_z,q2_x,q2_y,q2_z,q3_x,q3_y,q3_z,q4_x,q4_y,q4_z
2.94,-0.0688397,-0.2312,-0.970468,-0.0688397,-0.2312,-0.970468,-0.0688397,-0.2312,-0.970468,-0.0688397,-0.2312,-0.970468,-0.0688397,-0.2312,-0.970468
2.95,-0.0686515,-0.220859,-0.972887,-0.0686515,-0.220859,-0.972887,-0.0686515,-0.220859,-0.972887,-0.0686515,-0.220859,-0.972887,-0.0686515,-0.220859,-0.972887
2.96,-0.0684838,-0.210454,-0.975202,-0.0684838,-0.210454,-0.975202,-0.0684838,-0.210454,-0.975202,-0.0684838,-0.210454,-0.975202,-0.0684838,-0.210454,-0.975202
2.97,-0.0683077,-0.200096,-0.977392,-0.0683077,-0.200096,-0.977392,-0.0683077,-0.200096,-0.977392,-0.0683077,-0.200096,-0.977392,-0.0683077,-0.200096,-0.977392
2.98,-0.0681254,-0.189857,-0.979445,-0.0681254,-0.189857,-0.979445,-0.0681254,-0.189857,-0.979445,-0.0681254,-0.189857,-0.979445,-0.0681254,-0.189857,-0.979445
2.99,-0.0679873,-0.179663,-0.981376,-0.0679873,-0.179663,-0.981376,-0.0679873,-0.179663,-0.981376,-0.0679873,-0.179663,-0.981376,-0.0679873,-0.179663,-0.981376
3,-0.067861,-0.169427,-0.983204,-0.067861,-0.169427,-0.983204,-0.067861,-0.169427,-0.983204,-0.067861,-0.169427,-0.983204,-0.067861,-0.169427,-0.983204
3.01,-0.067752,-0.159252,-0.98491,-0.067752,-0.159252,-0.98491,-0.067752,-0.159252,-0.98491,-0.067752,-0.159252,-0.98491,-0.067752,-0.159252,-0.98491
3.02,-0.0676346,-0.149012,-0.98652,-0.0676346,-0.149012,-0.98652,-0.0676346,-0.149012,-0.98652,-0.0676346,-0.149012,-0.98652,-0.0676346,-0.149012,-0.98652
3.03,-0.0675178,-0.138725,-0.988027,-0.0675178,-0.138725,-0.988027,-0.0675178,-0.138725,-0.988027,-0.0675178,-0.138725,-0.988027,-0.0675178,-0.138725,-0.988027
3.04,-0.0674146,-0.128267,-0.989446,-0.0674146,-0.128267,-0.989446,-0.0674146,-0.128267,-0.989446,-0.0674146,-0.128267,-0.989446,-0.0674146,-0.128267,-0.989446
3.05,-0.067308,-0.117889,-0.990743,-0.067308,-0.117889,-0.990743,-0.067308,-0.117889,-0.990743,-0.067308,-0.117889,-0.990743,-0.067308,-0.117889,-0.990743
3.06,-0.0672051,-0.10747,-0.991934,-0.0672051,-0.10747,-0.991934,-0.0672051,-0.10747,-0.991934,-0.0672051,-0.10747,-0.991934,-0.0672051,-0.10747,-0.991934
3.07,-0.0671018,-0.0969641,-0.993023,-0.0671018,-0.0969641,-0.993023,-0.0671018,-0.0969641,-0.993023,-0.0671018,-0.0969641,-0.993023,-0.0671018,-0.0969641,-0.993023
3.08,-0.067013,-0.0866318,-0.993984,-0.067013,-0.0866318,-0.993984,-0.067013,-0.0866318,-0.993984,-0.067013,-0.0866318,-0.993984,-0.067013,-0.0866318,-0.993984
3.09,-0.0669474,-0.0763382,-0.994832,-0.0669474,-0.0763382,-0.994832,-0.0669474,-0.0763382,-0.994832,-0.0669474,-0.0763382,-0.994832,-0.0669474,-0.0763382,-0.994832
3.1,-0.0668796,-0.0660355,-0.995573,-0.0668796,-0.0660355,-0.995573,-0.0668796,-0.0660355,-0.995573,-0.0668796,-0.0660355,-0.995573,-0.0668796,-0.0660355,-0.995573
3.11,-0.0668223,-0.0556425,-0.996212,-0.0668223,-0.0556425,-0.996212,-0.0668223,-0.0556425,-0.996212,-0.0668223,-0.0556425,-0.996212,-0.0668223,-0.0556425,-0.996212
3.12,-0.0667786,-0.0453996,-0.996734,-0.0667786,-0.0453996,-0.996734,-0.0667786,-0.0453996,-0.996734,-0.0667786,-0.0453996,-0.996734,-0.0667786,-0.0453996,-0.996734
3.13,-0.0667495,-0.0351154,-0.997152,-0.0667495,-0.0351154,-0.997152,-0.0667495,-0.0351154,-0.997152,-0.0667495,-0.0351154,-0.997152,-0.0667495,-0.0351154,-0.997152
3.14,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.14,-0.0667569,-0.0246131,-0.997465,-0.0667304,-0.0347615,-0.997165,-0.0667304,-0.0347615,-0.997165,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.15,-0.0667696,-0.0245159,-0.997465,-0.0667304,-0.0447748,-0.996765,-0.0667304,-0.0447748,-0.996765,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.16,-0.0667687,-0.0244123,-0.997465,-0.0667304,-0.0549212,-0.996256,-0.0667304,-0.0549212,-0.996256,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.17,-0.0667537,-0.0243033,-0.997465,-0.0667304,-0.0650883,-0.995642,-0.0667304,-0.0650883,-0.995642,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.18,-0.066725,-0.0241908,-0.997465,-0.0667304,-0.0751273,-0.994932,-0.0667304,-0.0751273,-0.994932,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.19,-0.0666827,-0.0240732,-0.997465,-0.0667304,-0.0851653,-0.99412,-0.0667304,-0.0851653,-0.99412,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.2,-0.0666276,-0.023953,-0.997465,-0.0667304,-0.0950264,-0.993223,-0.0667304,-0.0950264,-0.993223,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.21,-0.0665596,-0.0238286,-0.997465,-0.0667304,-0.104845,-0.992231,-0.0667304,-0.104845,-0.992231,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.22,-0.0664782,-0.0236991,-0.997465,-0.0667304,-0.114688,-0.991137,-0.0667304,-0.114688,-0.991137,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.23,-0.0663836,-0.0235651,-0.997465,-0.0667304,-0.124525,-0.989944,-0.0667304,-0.124525,-0.989944,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.24,-0.0662744,-0.023425,-0.997465,-0.0667304,-0.134465,-0.988638,-0.0667304,-0.134465,-0.988638,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.25,-0.0661528,-0.0232813,-0.997465,-0.0667304,-0.144322,-0.987241,-0.0667304,-0.144322,-0.987241,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.26,-0.0660203,-0.0231358,-0.997465,-0.0667304,-0.154,-0.985772,-0.0667304,-0.154,-0.985772,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.27,-0.0658735,-0.0229845,-0.997465,-0.0667304,-0.163767,-0.984189,-0.0667304,-0.163767,-0.984189,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.28,-0.0657147,-0.0228297,-0.997465,-0.0667304,-0.173466,-0.982519,-0.0667304,-0.173466,-0.982519,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.29,-0.065542,-0.0226698,-0.997465,-0.0667304,-0.183213,-0.98074,-0.0667304,-0.183213,-0.98074,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.3,-0.0653562,-0.0225056,-0.997465,-0.0667304,-0.192954,-0.978862,-0.0667304,-0.192954,-0.978862,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.31,-0.0651562,-0.0223361,-0.997465,-0.0667304,-0.202743,-0.976873,-0.0667304,-0.202743,-0.976873,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.32,-0.064943,-0.0221622,-0.997465,-0.0667304,-0.212528,-0.974781,-0.0667304,-0.212528,-0.974781,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.33,-0.0647174,-0.0219847,-0.997465,-0.0667304,-0.222275,-0.972595,-0.0667304,-0.222275,-0.972595,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.34,-0.0644789,-0.0218032,-0.997465,-0.0667304,-0.232007,-0.970309,-0.0667304,-0.232007,-0.970309,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.35,-0.0642296,-0.0216192,-0.997465,-0.0667304,-0.241644,-0.967943,-0.0667304,-0.241644,-0.967943,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.36,-0.0639641,-0.0214286,-0.997465,-0.0667304,-0.251401,-0.965444,-0.0667304,-0.251401,-0.965444,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.37,-0.063683,-0.0212323,-0.997465,-0.0667304,-0.261232,-0.962818,-0.0667304,-0.261232,-0.962818,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.38,-0.0633919,-0.0210342,-0.997465,-0.0667304,-0.270946,-0.960117,-0.0667304,-0.270946,-0.960117,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.39,-0.0630888,-0.0208326,-0.997465,-0.0667304,-0.280622,-0.957321,-0.0667304,-0.280622,-0.957321,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.4,-0.0627783,-0.0206307,-0.997465,-0.0667304,-0.290123,-0.954471,-0.0667304,-0.290123,-0.954471,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.41,-0.062458,-0.0204267,-0.997465,-0.0667304,-0.299539,-0.951544,-0.0667304,-0.299539,-0.951544,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.42,-0.0621269,-0.0202199,-0.997465,-0.0667304,-0.308907,-0.94853,-0.0667304,-0.308907,-0.94853,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.43,-0.0617799,-0.0200073,-0.997465,-0.0667304,-0.318368,-0.945382,-0.0667304,-0.318368,-0.945382,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.44,-0.0614153,-0.0197878,-0.997465,-0.0667304,-0.327957,-0.942083,-0.0667304,-0.327957,-0.942083,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.45,-0.0610385,-0.019565,-0.997465,-0.0667304,-0.337524,-0.938681,-0.0667304,-0.337524,-0.938681,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.46,-0.060652,-0.0193402,-0.997465,-0.0667304,-0.34701,-0.935199,-0.0667304,-0.34701,-0.935199,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.47,-0.0602542,-0.0191125,-0.997465,-0.0667304,-0.35646,-0.931621,-0.0667304,-0.35646,-0.931621,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.48,-0.0598489,-0.0188841,-0.997465,-0.0667304,-0.365791,-0.92798,-0.0667304,-0.365791,-0.92798,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.49,-0.0594324,-0.0186528,-0.997465,-0.0667304,-0.375094,-0.92424,-0.0667304,-0.375094,-0.92424,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.5,-0.0590122,-0.0184227,-0.997465,-0.0667304,-0.38421,-0.92047,-0.0667304,-0.38421,-0.92047,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.51,-0.0585837,-0.0181911,-0.997465,-0.0667304,-0.393251,-0.916626,-0.0667304,-0.393251,-0.916626,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.52,-0.0581327,-0.0179505,-0.997465,-0.0667304,-0.40251,-0.912578,-0.0667304,-0.40251,-0.912578,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.53,-0.0576638,-0.0177037,-0.997465,-0.0667304,-0.411876,-0.908369,-0.0667304,-0.411876,-0.908369,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.54,-0.0571832,-0.0174539,-0.997465,-0.0667304,-0.421224,-0.904051,-0.0667304,-0.421224,-0.904051,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.55,-0.0566909,-0.0172011,-0.997465,-0.0667304,-0.430554,-0.899623,-0.0667304,-0.430554,-0.899623,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.56,-0.0561918,-0.0169478,-0.997465,-0.0667304,-0.439779,-0.895128,-0.0667304,-0.439779,-0.895128,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.57,-0.0556911,-0.0166967,-0.997465,-0.0667304,-0.44881,-0.890613,-0.0667304,-0.44881,-0.890613,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.58,-0.055179,-0.0164427,-0.997465,-0.0667304,-0.457832,-0.885986,-0.0667304,-0.457832,-0.885986,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.59,-0.0546644,-0.0161902,-0.997465,-0.0667304,-0.466695,-0.881327,-0.0667304,-0.466695,-0.881327,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.6,-0.0541465,-0.0159387,-0.997465,-0.0667304,-0.475422,-0.876627,-0.0667304,-0.475422,-0.876627,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.61,-0.0536203,-0.0156858,-0.997465,-0.0667304,-0.4841,-0.871841,-0.0667304,-0.4841,-0.871841,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.62,-0.0530885,-0.0154327,-0.997465,-0.0667304,-0.492693,-0.86699,-0.0667304,-0.492693,-0.86699,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.63,-0.0525395,-0.015174,-0.997465,-0.0667304,-0.501382,-0.861969,-0.0667304,-0.501382,-0.861969,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.64,-0.0519781,-0.014912,-0.997465,-0.0667304,-0.510091,-0.856819,-0.0667304,-0.510091,-0.856819,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.65,-0.0514092,-0.014649,-0.997465,-0.0667304,-0.518745,-0.851582,-0.0667304,-0.518745,-0.851582,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.66,-0.0508256,-0.0143818,-0.997465,-0.0667304,-0.52745,-0.846191,-0.0667304,-0.52745,-0.846191,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.67,-0.0502332,-0.014113,-0.997465,-0.0667304,-0.53612,-0.840697,-0.0667304,-0.53612,-0.840697,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.68,-0.0496385,-0.0138458,-0.997465,-0.0667304,-0.544661,-0.835161,-0.0667304,-0.544661,-0.835161,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.69,-0.0490404,-0.0135794,-0.997465,-0.0667304,-0.553099,-0.82957,-0.0667304,-0.553099,-0.82957,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.7,-0.048428,-0.0133091,-0.997465,-0.0667304,-0.561585,-0.82382,-0.0667304,-0.561585,-0.82382,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.71,-0.0478064,-0.0130371,-0.997465,-0.0667304,-0.570051,-0.817956,-0.0667304,-0.570051,-0.817956,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.72,-0.0471923,-0.0127708,-0.997465,-0.0667304,-0.578271,-0.812137,-0.0667304,-0.578271,-0.812137,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.73,-0.0465731,-0.0125045,-0.997465,-0.0667304,-0.586425,-0.806239,-0.0667304,-0.586425,-0.806239,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.74,-0.0459521,-0.0122397,-0.997465,-0.0667304,-0.594472,-0.800294,-0.0667304,-0.594472,-0.800294,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.75,-0.0453239,-0.011974,-0.997465,-0.0667304,-0.602485,-0.794249,-0.0667304,-0.602485,-0.794249,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.76,-0.0446942,-0.0117099,-0.997465,-0.0667304,-0.610394,-0.788156,-0.0667304,-0.610394,-0.788156,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.77,-0.0440568,-0.0114448,-0.997465,-0.0667304,-0.618281,-0.781954,-0.0667304,-0.618281,-0.781954,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.78,-0.0434178,-0.0111811,-0.997465,-0.0667304,-0.626069,-0.7757,-0.0667304,-0.626069,-0.7757,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.79,-0.0427681,-0.0109152,-0.997465,-0.0667304,-0.633875,-0.769303,-0.0667304,-0.633875,-0.769303,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.8,-0.0421174,-0.0106511,-0.997465,-0.0667304,-0.64158,-0.762856,-0.0667304,-0.64158,-0.762856,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.81,-0.0414612,-0.0103869,-0.997465,-0.0667304,-0.649243,-0.756312,-0.0667304,-0.649243,-0.756312,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.82,-0.0407988,-0.0101223,-0.997465,-0.0667304,-0.656871,-0.749663,-0.0667304,-0.656871,-0.749663,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.83,-0.0401396,-0.00986115,-0.997465,-0.0667304,-0.664361,-0.743001,-0.0667304,-0.664361,-0.743001,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.84,-0.0394768,-0.00960069,-0.997465,-0.0667304,-0.67179,-0.736256,-0.0667304,-0.67179,-0.736256,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.85,-0.0388176,-0.00934369,-0.997465,-0.0667304,-0.679085,-0.729499,-0.0667304,-0.679085,-0.729499,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.86,-0.038171,-0.00909354,-0.997465,-0.0667304,-0.686152,-0.722821,-0.0667304,-0.686152,-0.722821,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.87,-0.0375297,-0.0088474,-0.997465,-0.0667304,-0.693076,-0.716152,-0.0667304,-0.693076,-0.716152,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.88,-0.0368834,-0.00860125,-0.997465,-0.0667304,-0.699971,-0.709379,-0.0667304,-0.699971,-0.709379,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.89,-0.0362287,-0.00835386,-0.997465,-0.0667304,-0.706873,-0.702467,-0.0667304,-0.706873,-0.702467,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.9,-0.0355722,-0.00810771,-0.997465,-0.0667304,-0.713716,-0.695478,-0.0667304,-0.713716,-0.695478,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.91,-0.0349181,-0.00786443,-0.997465,-0.0667304,-0.720455,-0.688459,-0.0667304,-0.720455,-0.688459,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.92,-0.034273,-0.00762638,-0.997465,-0.0667304,-0.727027,-0.681479,-0.0667304,-0.727027,-0.681479,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.93,-0.0336233,-0.00738853,-0.997465,-0.0667304,-0.733575,-0.67439,-0.0667304,-0.733575,-0.67439,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.94,-0.0329742,-0.00715278,-0.997465,-0.0667304,-0.740046,-0.667246,-0.0667304,-0.740046,-0.667246,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.95,-0.0323287,-0.00692021,-0.997465,-0.0667304,-0.746414,-0.660078,-0.0667304,-0.746414,-0.660078,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.96,-0.0316756,-0.00668682,-0.997465,-0.0667304,-0.752789,-0.65276,-0.0667304,-0.752789,-0.65276,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.97,-0.0310321,-0.00645876,-0.997465,-0.0667304,-0.759006,-0.645483,-0.0667304,-0.759006,-0.645483,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.98,-0.0303955,-0.00623496,-0.997465,-0.0667304,-0.765096,-0.638216,-0.0667304,-0.765096,-0.638216,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
3.99,-0.0297558,-0.00601194,-0.997465,-0.0667304,-0.771155,-0.630844,-0.0667304,-0.771155,-0.630844,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4,-0.0291154,-0.00579051,-0.997465,-0.0667304,-0.777162,-0.62339,-0.0667304,-0.777162,-0.62339,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.01,-0.0284731,-0.00557035,-0.997465,-0.0667304,-0.783129,-0.615839,-0.0667304,-0.783129,-0.615839,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.02,-0.0278314,-0.0053523,-0.997465,-0.0667304,-0.789033,-0.608217,-0.0667304,-0.789033,-0.608217,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.03,-0.0271873,-0.00513536,-0.997465,-0.0667304,-0.794904,-0.600484,-0.0667304,-0.794904,-0.600484,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.04,-0.0265447,-0.00492088,-0.997465,-0.0667304,-0.800706,-0.592684,-0.0667304,-0.800706,-0.592684,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.05,-0.0259032,-0.00470875,-0.997465,-0.0667304,-0.806444,-0.584812,-0.0667304,-0.806444,-0.584812,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.06,-0.0252518,-0.00449538,-0.997465,-0.0667304,-0.812218,-0.576724,-0.0667304,-0.812218,-0.576724,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.07,-0.0245903,-0.00428081,-0.997465,-0.0667304,-0.818027,-0.568411,-0.0667304,-0.818027,-0.568411,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.08,-0.0239296,-0.00406868,-0.997465,-0.0667304,-0.823776,-0.560004,-0.0667304,-0.823776,-0.560004,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.09,-0.0232795,-0.0038621,-0.997465,-0.0667304,-0.829381,-0.551625,-0.0667304,-0.829381,-0.551625,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.1,-0.0226338,-0.00365908,-0.997465,-0.0667304,-0.834898,-0.543195,-0.0667304,-0.834898,-0.543195,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.11,-0.0219918,-0.00345941,-0.997465,-0.0667304,-0.840335,-0.534701,-0.0667304,-0.840335,-0.534701,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.12,-0.0213536,-0.00326312,-0.997465,-0.0667304,-0.845692,-0.526142,-0.0667304,-0.845692,-0.526142,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.13,-0.0207323,-0.00307416,-0.997465,-0.0667304,-0.850863,-0.517694,-0.0667304,-0.850863,-0.517694,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.14,-0.0201051,-0.00288559,-0.997465,-0.0667304,-0.85604,-0.509043,-0.0667304,-0.85604,-0.509043,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.15,-0.0194872,-0.00270206,-0.997465,-0.0667304,-0.861096,-0.500397,-0.0667304,-0.861096,-0.500397,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.16,-0.0188806,-0.00252408,-0.997465,-0.0667304,-0.86602,-0.491782,-0.0667304,-0.86602,-0.491782,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.17,-0.0182858,-0.00235172,-0.997465,-0.0667304,-0.870808,-0.483207,-0.0667304,-0.870808,-0.483207,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.18,-0.0177019,-0.00218467,-0.997465,-0.0667304,-0.875471,-0.474661,-0.0667304,-0.875471,-0.474661,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.19,-0.0171217,-0.00202085,-0.997465,-0.0667304,-0.880069,-0.466036,-0.0667304,-0.880069,-0.466036,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.2,-0.0165528,-0.00186241,-0.997465,-0.0667304,-0.884541,-0.457445,-0.0667304,-0.884541,-0.457445,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.21,-0.0159936,-0.00170883,-0.997465,-0.0667304,-0.888904,-0.448862,-0.0667304,-0.888904,-0.448862,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.22,-0.015453,-0.00156247,-0.997465,-0.0667304,-0.89309,-0.44043,-0.0667304,-0.89309,-0.44043,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.23,-0.0149214,-0.00142066,-0.997465,-0.0667304,-0.897176,-0.432002,-0.0667304,-0.897176,-0.432002,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.24,-0.0143987,-0.00128331,-0.997465,-0.0667304,-0.901164,-0.423575,-0.0667304,-0.901164,-0.423575,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.25,-0.0138765,-0.00114826,-0.997465,-0.0667304,-0.905119,-0.41501,-0.0667304,-0.905119,-0.41501,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.26,-0.013363,-0.00101762,-0.997465,-0.0667304,-0.908981,-0.406438,-0.0667304,-0.908981,-0.406438,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.27,-0.0128577,-0.000891308,-0.997465,-0.0667304,-0.912752,-0.39785,-0.0667304,-0.912752,-0.39785,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.28,-0.0123585,-0.00076874,-0.997465,-0.0667304,-0.916452,-0.389206,-0.0667304,-0.916452,-0.389206,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
4.29,-0.0118653,-0.000649951,-0.997465,-0.0667304,-0.920079,-0.380504,-0.0667304,-0.920079,-0.380504,-0.0667304,-0.0247056,-0.997465,-0.0667304,-0.0247056,-0.997465
