time,q0_x,q0_y,q0_z,q1_x,q1_y,q1_z,q2_x,q2_y,q2_z,q3_x,q3_y,q3_z,q4_x,q4_y,q4_z,q5_x,q5_y,q5_z,q6_x,q6_y,q6_z,q7_x,q7_y,q7_z,q8_x,q8_y,q8_z,q9_x,q9_y,q9_z
786.45,0.51347,-0.769225,0.380317,0.624706,-0.533503,0.57019,0.63955,-0.627041,0.444741,0.624706,-0.533503,0.57019,0.458682,-0.647004,0.609095,0.624706,-0.533503,0.57019,0.674604,-0.608007,-0.418613,0.624706,-0.533503,0.57019,0.736504,-0.373567,-0.563923,-0.545486,-0.282621,-0.789031
786.55,0.54722,-0.769848,0.328458,0.676741,-0.534262,0.506543,0.679157,-0.627816,0.380253,0.676741,-0.534262,0.506543,0.515171,-0.647564,0.561479,0.676741,-0.534262,0.506543,0.629794,-0.608809,-0.482402,0.676741,-0.534262,0.506543,0.677495,-0.374441,-0.633083,-0.620237,-0.281952,-0.73199
786.64,0.553411,-0.79242,0.256529,0.686409,-0.571306,0.449947,0.686351,-0.654692,0.316702,0.686409,-0.571306,0.449947,0.525925,-0.688782,0.498981,0.686409,-0.571306,0.449947,0.620191,-0.568338,-0.540699,0.686409,-0.571306,0.449947,0.664979,-0.322836,-0.673483,-0.634421,-0.224696,-0.739609
786.74,0.555013,-0.812874,0.176624,0.687602,-0.611791,0.391044,0.68769,-0.681537,0.25018,0.687602,-0.611791,0.391044,0.527358,-0.733872,0.428166,0.687602,-0.611791,0.391044,0.621235,-0.510623,-0.594417,0.687602,-0.611791,0.391044,0.665518,-0.253064,-0.702171,-0.634083,-0.151418,-0.758295
786.84,0.556433,-0.82564,0.0932741,0.688684,-0.647129,0.327013,0.688886,-0.702218,0.179797,0.688684,-0.647129,0.327013,0.528655,-0.772625,0.351532,0.688684,-0.647129,0.327013,0.622088,-0.446576,-0.643099,0.688684,-0.647129,0.327013,0.665918,-0.179334,-0.724149,-0.63386,-0.0747688,-0.769825
786.94,0.554441,-0.832182,0.00823768,0.687092,-0.678841,0.258998,0.687178,-0.718578,0.106918,0.687092,-0.678841,0.258998,0.526758,-0.805803,0.270568,0.687092,-0.678841,0.258998,0.621092,-0.379923,-0.685495,0.687092,-0.678841,0.258998,0.665573,-0.105897,-0.738782,-0.633945,0.00590925,-0.773355
787.04,0.554874,-0.828443,-0.0761384,0.687453,-0.701238,0.188874,0.687555,-0.725356,0.0335502,0.687453,-0.701238,0.188874,0.527186,-0.828802,0.187514,0.687453,-0.701238,0.188874,0.621266,-0.308167,-0.720459,0.687453,-0.701238,0.188874,0.665603,-0.0301274,-0.745698,-0.633975,0.0839309,-0.768786
787.14,0.556141,-0.815248,-0.161487,0.688554,-0.715964,0.115279,0.688676,-0.723869,-0.0417078,0.688554,-0.715964,0.115279,0.528484,-0.842949,0.10071,0.688554,-0.715964,0.115279,0.621659,-0.230948,-0.748468,0.688554,-0.715964,0.115279,0.665564,0.0482783,-0.744778,-0.63419,0.162107,-0.755992
787.24,0.560885,-0.791043,-0.244252,0.692802,-0.719945,0.0412881,0.692919,-0.711675,-0.11568,0.692802,-0.719945,0.0412881,0.533478,-0.845703,0.0137024,0.692802,-0.719945,0.0412881,0.622763,-0.149142,-0.768064,0.692802,-0.719945,0.0412881,0.665022,0.128481,-0.735689,-0.635384,0.23519,-0.735508
787.34,0.564219,-0.760016,-0.322539,0.695887,-0.717471,-0.0312595,0.695937,-0.693436,-0.186597,0.695887,-0.717471,-0.0312595,0.537098,-0.840492,-0.0714065,0.695887,-0.717471,-0.0312595,0.623244,-0.0683701,-0.779033,0.695887,-0.717471,-0.0312595,0.664321,0.20476,-0.718854,-0.636531,0.30534,-0.708234
787.44,0.566334,-0.721429,-0.398505,0.697924,-0.708524,-0.104382,0.697882,-0.668727,-0.256446,0.697924,-0.708524,-0.104382,0.53948,-0.827246,-0.156924,0.697924,-0.708524,-0.104382,0.62332,0.0134473,-0.781851,0.697924,-0.708524,-0.104382,0.663627,0.279105,-0.694046,-0.637504,0.374365,-0.673379
787.54,0.569226,-0.674779,-0.46974,0.700827,-0.691328,-0.175806,0.700586,-0.636263,-0.32303,0.700827,-0.691328,-0.175806,0.542864,-0.804741,-0.240188,0.700827,-0.691328,-0.175806,0.623083,0.0955232,-0.776301,0.700827,-0.691328,-0.175806,0.66231,0.351031,-0.661909,-0.6392,0.438305,-0.631911
787.64,0.573151,-0.619597,-0.536281,0.704952,-0.665391,-0.245555,0.704326,-0.595526,-0.38636,0.704952,-0.665391,-0.245555,0.547659,-0.772565,-0.321268,0.704952,-0.665391,-0.245555,0.62222,0.178386,-0.762247,0.704952,-0.665391,-0.245555,0.659934,0.421055,-0.622254,-0.642071,0.49688,-0.583827
787.74,0.577784,-0.556898,-0.596683,0.710067,-0.631177,-0.312123,0.70883,-0.54727,-0.445035,0.710067,-0.631177,-0.312123,0.55359,-0.731272,-0.398471,0.710067,-0.631177,-0.312123,0.620469,0.260389,-0.73974,0.710067,-0.631177,-0.312123,0.656331,0.487738,-0.575623,-0.646215,0.54897,-0.53013
787.84,0.581069,-0.48994,-0.64986,0.713891,-0.59186,-0.374249,0.712095,-0.494921,-0.49797,0.713891,-0.59186,-0.374249,0.558015,-0.683656,-0.470354,0.713891,-0.59186,-0.374249,0.618631,0.337888,-0.709314,0.713891,-0.59186,-0.374249,0.653124,0.547648,-0.522983,-0.649765,0.595856,-0.471976
787.94,0.582031,-0.421433,-0.695438,0.715067,-0.550097,-0.43136,0.713072,-0.441292,-0.544784,0.715067,-0.550097,-0.43136,0.559374,-0.632151,-0.536177,0.715067,-0.550097,-0.43136,0.617925,0.408268,-0.671926,0.715067,-0.550097,-0.43136,0.652002,0.598443,-0.465574,-0.650979,0.638703,-0.410226
788.04,0.582013,-0.348511,-0.734712,0.715021,-0.50341,-0.485101,0.713044,-0.383622,-0.586857,0.715021,-0.50341,-0.485101,0.559322,-0.574346,-0.597733,0.715021,-0.50341,-0.485101,0.618006,0.47448,-0.626846,0.715021,-0.50341,-0.485101,0.652097,0.642653,-0.402203,-0.650882,0.677232,-0.343088
788.14,0.58115,-0.275511,-0.76574,0.713705,-0.454764,-0.532743,0.712067,-0.32547,-0.622117,0.713705,-0.454764,-0.532743,0.557827,-0.513755,-0.651831,0.713705,-0.454764,-0.532743,0.619373,0.532624,-0.576792,0.713705,-0.454764,-0.532743,0.653894,0.677594,-0.336583,-0.648993,0.709689,-0.274135
788.24,0.581134,-0.199193,-0.789054,0.713698,-0.400398,-0.574732,0.712056,-0.262974,-0.651016,0.713698,-0.400398,-0.574732,0.557818,-0.447447,-0.699021,0.713698,-0.400398,-0.574732,0.619349,0.586556,-0.52188,0.713698,-0.400398,-0.574732,0.653874,0.707309,-0.26863,-0.649012,0.73311,-0.203306
788.34,0.581238,-0.11872,-0.805027,0.713939,-0.340308,-0.611949,0.712205,-0.195931,-0.674073,0.713939,-0.340308,-0.611949,0.558085,-0.374763,-0.740333,0.713939,-0.340308,-0.611949,0.618953,0.636316,-0.460434,0.713939,-0.340308,-0.611949,0.653408,0.731097,-0.196355,-0.649492,0.749377,-0.128818
788.44,0.581281,-0.034168,-0.812986,0.714096,-0.274547,-0.643964,0.712289,-0.124498,-0.690756,0.714096,-0.274547,-0.643964,0.558257,-0.295558,-0.775238,0.714096,-0.274547,-0.643964,0.618626,0.681008,-0.391829,0.714096,-0.274547,-0.643964,0.653039,0.747864,-0.119331,-0.649869,0.75838,-0.050302
788.54,0.58132,0.0479445,-0.812261,0.713684,-0.208668,-0.668665,0.712151,-0.0546245,-0.699897,0.713684,-0.208668,-0.668665,0.557824,-0.215891,-0.801388,0.713684,-0.208668,-0.668665,0.619894,0.716333,-0.320312,0.713684,-0.208668,-0.668665,0.654392,0.754965,-0.042416,-0.648503,0.760719,0.0274025
788.64,0.581952,0.128316,-0.803036,0.712473,-0.142783,-0.687019,0.712024,0.0136842,-0.702022,0.712473,-0.142783,-0.687019,0.556617,-0.135046,-0.819719,0.712473,-0.142783,-0.687019,0.624984,0.741492,-0.244101,0.712473,-0.142783,-0.687019,0.659644,0.750702,0.0362963,-0.643207,0.75821,0.10678
788.74,0.58235,0.211098,-0.785051,0.712151,-0.0711018,-0.698416,0.712113,0.0860753,-0.696768,0.712151,-0.0711018,-0.698416,0.556327,-0.04895,-0.82952,0.712151,-0.0711018,-0.698416,0.626945,0.761532,-0.164344,0.712151,-0.0711018,-0.698416,0.661606,0.740912,0.115445,-0.641226,0.744322,0.186586
788.84,0.582297,0.291182,-0.759041,0.712148,0.00156388,-0.702027,0.712084,0.157729,-0.684148,0.712148,0.00156388,-0.702027,0.556318,0.0371161,-0.83014,0.712148,0.00156388,-0.702027,0.62681,0.774545,-0.0847831,0.712148,0.00156388,-0.702027,0.661481,0.725133,0.191378,-0.64135,0.720948,0.262495
788.94,0.582933,0.367829,-0.724494,0.712227,0.0735912,-0.698081,0.712457,0.227032,-0.663974,0.712227,0.0735912,-0.698081,0.556479,0.122637,-0.821761,0.712227,0.0735912,-0.698081,0.628289,0.777973,-0.00340494,0.712227,0.0735912,-0.698081,0.662835,0.699896,0.266074,-0.640009,0.690774,0.33648
789.04,0.584829,0.436453,-0.683728,0.712745,0.140454,-0.687217,0.71368,0.289658,-0.637776,0.712745,0.140454,-0.687217,0.557259,0.202475,-0.805274,0.712745,0.140454,-0.687217,0.631905,0.771397,0.0751142,0.712745,0.140454,-0.687217,0.666017,0.666322,0.335315,-0.636874,0.656201,0.404711
789.14,0.587461,0.497991,-0.637882,0.713707,0.203039,-0.670372,0.715471,0.346679,-0.606561,0.713707,0.203039,-0.670372,0.558604,0.277196,-0.781744,0.713707,0.203039,-0.670372,0.636227,0.756761,0.150093,0.713707,0.203039,-0.670372,0.669677,0.626526,0.398746,-0.633269,0.617007,0.467197
789.24,0.588058,0.557294,-0.586184,0.71396,0.266785,-0.647369,0.71589,0.403495,-0.569819,0.71396,0.266785,-0.647369,0.558947,0.351657,-0.750943,0.71396,0.266785,-0.647369,0.637106,0.737718,0.223314,0.71396,0.266785,-0.647369,0.670398,0.583754,0.458038,-0.63256,0.569104,0.525346
789.34,0.588873,0.612429,-0.527407,0.714384,0.329343,-0.617405,0.716494,0.45759,-0.526544,0.714384,0.329343,-0.617405,0.559497,0.42438,-0.711945,0.714384,0.329343,-0.617405,0.638092,0.710751,0.296095,0.714384,0.329343,-0.617405,0.671152,0.533993,0.514205,-0.631831,0.514454,0.579764
789.44,0.588831,0.662742,-0.462658,0.714342,0.390237,-0.580887,0.716454,0.508615,-0.477498,0.714342,0.390237,-0.580887,0.559448,0.494361,-0.665301,0.714342,0.390237,-0.580887,0.638093,0.677102,0.366566,0.714342,0.390237,-0.580887,0.671169,0.479151,0.565639,-0.63181,0.453033,0.628949
789.54,0.584223,0.709311,-0.394411,0.711505,0.450733,-0.539073,0.712866,0.558275,-0.424442,0.711505,0.450733,-0.539073,0.555887,0.561688,-0.612778,0.711505,0.450733,-0.539073,0.633702,0.64161,0.432156,0.711505,0.450733,-0.539073,0.668172,0.425099,0.610603,-0.634579,0.384131,0.670636
789.64,0.580187,0.747504,-0.323452,0.708861,0.504916,-0.49252,0.709656,0.600815,-0.367981,0.708861,0.504916,-0.49252,0.552613,0.621644,-0.555138,0.708861,0.504916,-0.49252,0.63025,0.600076,0.492639,0.708861,0.504916,-0.49252,0.665964,0.367444,0.649212,-0.636525,0.313626,0.704609
789.73,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,-0.615584,0.261626,0.743376
789.83,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,-0.538053,0.260884,0.801523
789.93,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,-0.455878,0.260784,0.85098
790.03,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,-0.369245,0.261,0.891929
790.13,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,-0.278993,0.262795,0.923635
790.23,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,-0.186376,0.264477,0.946211
790.33,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,-0.0922639,0.265349,0.959728
790.43,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.00338524,0.265577,0.964084
790.53,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.101306,0.265215,0.958852
790.63,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.198113,0.264132,0.94392
790.73,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.292414,0.263381,0.919306
790.83,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.382084,0.263462,0.885776
790.93,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.469728,0.263612,0.842534
791.03,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.552483,0.263774,0.790687
791.13,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.628147,0.264553,0.73174
791.23,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.696033,0.265732,0.667026
791.32,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
791.42,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
791.52,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
791.62,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
791.72,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
791.82,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
791.92,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
792.02,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
792.12,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
792.22,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
792.32,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
792.42,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
792.52,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
792.62,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
792.72,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
792.82,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
792.92,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
793.02,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
793.12,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
793.22,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
793.32,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
793.42,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
793.52,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
793.62,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
793.72,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
793.82,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
793.92,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
794.02,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
794.12,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
794.22,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
794.32,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
794.42,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
794.51,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.786707,0.266526,0.556827
794.61,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.839925,0.263129,0.474646
794.71,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.883961,0.26308,0.386525
