time,q0_x,q0_y,q0_z,q1_x,q1_y,q1_z,q2_x,q2_y,q2_z,q3_x,q3_y,q3_z,q4_x,q4_y,q4_z,q5_x,q5_y,q5_z,q6_x,q6_y,q6_z,q7_x,q7_y,q7_z,q8_x,q8_y,q8_z,q9_x,q9_y,q9_z
791.03,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.552483,0.263774,0.790687
792.02,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
793.02,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
794.02,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.727028,0.267108,0.632522
795.01,0.577029,0.770491,-0.270889,0.706689,0.540714,-0.45631,0.707102,0.627773,-0.325436,0.706689,0.540714,-0.45631,0.549948,0.660842,-0.510729,0.706689,0.540714,-0.45631,0.627814,0.567184,0.533059,0.706689,0.540714,-0.45631,0.664516,0.324431,0.673174,0.958463,0.265512,0.104175
796,0.577004,0.775844,-0.255211,0.706671,0.549878,-0.445253,0.707081,0.634265,-0.312641,0.706671,0.549878,-0.445253,0.549926,0.67108,-0.497225,0.706671,0.549878,-0.445253,0.627796,0.55628,0.544449,0.706671,0.549878,-0.445253,0.664506,0.310737,0.679614,0.618333,0.283049,-0.733176
797,0.577034,0.6362,0.512134,0.705031,0.674627,0.218654,0.70645,0.608601,0.361294,0.705031,0.674627,0.218654,0.548221,0.783181,0.293397,0.705031,0.674627,0.218654,0.632366,-0.155163,0.758971,0.705031,0.674627,0.218654,0.669402,-0.401383,0.625134,0.614329,0.77246,-0.160954
798,0.536717,-0.0156978,0.843616,0.643965,0.261677,0.718912,0.659841,0.107274,0.743709,0.643965,0.261677,0.718912,0.48128,0.243539,0.842056,0.643965,0.261677,0.718912,0.685281,-0.650138,0.328194,0.643965,0.261677,0.718912,0.739704,-0.670953,0.0515835,0.523252,0.620902,0.583685
799,0.528753,-0.730803,0.43168,0.637829,-0.4799,0.602387,0.653101,-0.582309,0.484123,0.637829,-0.4799,0.602387,0.473954,-0.592684,0.651225,0.637829,-0.4799,0.602387,0.680617,-0.627268,-0.378544,0.637829,-0.4799,0.602387,0.737578,-0.403422,-0.541507,0.519248,-0.174916,0.836532
799.99,0.567345,-0.804964,-0.173641,0.799922,-0.586399,-0.127518,0.707679,-0.670365,-0.223164,0.799922,-0.586399,-0.127518,0.71429,-0.699558,0.0202049,0.799922,-0.586399,-0.127518,0.0755866,-0.586287,-0.80657,0.799922,-0.586399,-0.127518,0.0214799,-0.342604,-0.939234,0.938893,-0.316123,0.136184
800.98,0.295428,-0.630537,-0.717737,0.502607,-0.599565,-0.622823,0.3685,-0.680939,-0.632874,0.502607,-0.599565,-0.622823,0.53418,-0.712544,-0.454898,0.502607,-0.599565,-0.622823,-0.489657,-0.579917,-0.651101,0.502607,-0.599565,-0.622823,-0.613259,-0.334052,-0.715767,0.786774,-0.334354,-0.518839
801.98,0.294205,0.252899,-0.921675,0.502607,-0.599565,-0.622823,0.3685,-0.680939,-0.632874,0.502607,-0.599565,-0.622823,0.53418,-0.712544,-0.454898,0.502607,-0.599565,-0.622823,-0.489657,-0.579917,-0.651101,0.502607,-0.599565,-0.622823,-0.613259,-0.334052,-0.715767,0.786774,-0.334354,-0.518839
802.98,0.278785,0.925003,-0.258163,0.502607,-0.599565,-0.622823,0.3685,-0.680939,-0.632874,0.502607,-0.599565,-0.622823,0.53418,-0.712544,-0.454898,0.502607,-0.599565,-0.622823,-0.489657,-0.579917,-0.651101,0.502607,-0.599565,-0.622823,-0.613259,-0.334052,-0.715767,0.786774,-0.334354,-0.518839
803.97,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.371998,-0.588168,-0.718106,0.502607,-0.599565,-0.622823,0.53418,-0.712544,-0.454898,0.502607,-0.599565,-0.622823,-0.489657,-0.579917,-0.651101,0.502607,-0.599565,-0.622823,-0.613259,-0.334052,-0.715767,0.786774,-0.334354,-0.518839
804.97,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.388594,0.282409,-0.877063,0.502607,-0.599565,-0.622823,0.53418,-0.712544,-0.454898,0.502607,-0.599565,-0.622823,-0.489657,-0.579917,-0.651101,0.502607,-0.599565,-0.622823,-0.613259,-0.334052,-0.715767,0.786774,-0.334354,-0.518839
805.97,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.332176,0.914828,-0.229672,0.502607,-0.599565,-0.622823,0.53418,-0.712544,-0.454898,0.502607,-0.599565,-0.622823,-0.489657,-0.579917,-0.651101,0.502607,-0.599565,-0.622823,-0.613259,-0.334052,-0.715767,0.786774,-0.334354,-0.518839
806.97,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.219491,0.711857,0.667145,0.502607,-0.599565,-0.622823,0.53418,-0.712544,-0.454898,0.502607,-0.599565,-0.622823,-0.489657,-0.579917,-0.651101,0.502607,-0.599565,-0.622823,-0.613259,-0.334052,-0.715767,0.786774,-0.334354,-0.518839
807.96,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.537627,-0.046402,-0.841905,0.502607,-0.599565,-0.622823,-0.489657,-0.579917,-0.651101,0.502607,-0.599565,-0.622823,-0.613259,-0.334052,-0.715767,0.786774,-0.334354,-0.518839
808.96,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.554617,0.66291,-0.502942,0.502607,-0.599565,-0.622823,-0.489657,-0.579917,-0.651101,0.502607,-0.599565,-0.622823,-0.613259,-0.334052,-0.715767,0.786774,-0.334354,-0.518839
809.96,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.612251,0.74226,0.272395,0.502607,-0.599565,-0.622823,-0.489657,-0.579917,-0.651101,0.502607,-0.599565,-0.622823,-0.613259,-0.334052,-0.715767,0.786774,-0.334354,-0.518839
810.95,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.490377,0.0796235,-0.867865,0.502607,-0.599565,-0.622823,-0.613259,-0.334052,-0.715767,0.786774,-0.334354,-0.518839
811.95,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.501964,0.762925,-0.407405,0.502607,-0.599565,-0.622823,-0.613259,-0.334052,-0.715767,0.786774,-0.334354,-0.518839
812.95,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.539836,0.737745,0.405351,0.502607,-0.599565,-0.622823,-0.613259,-0.334052,-0.715767,0.786774,-0.334354,-0.518839
813.94,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.610029,0.170768,-0.773759,0.786774,-0.334354,-0.518839
814.94,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.637378,0.71622,-0.284216,0.786774,-0.334354,-0.518839
815.94,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.613304,0.638361,0.465138,0.786774,-0.334354,-0.518839
816.93,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,0.405933,-0.344937,-0.846308
817.93,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.490338,-0.352593,-0.797024
818.92,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.521564,-0.3532,-0.776673
819.92,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.521564,-0.3532,-0.776673
820.92,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.521564,-0.3532,-0.776673
821.91,0.273434,0.801205,0.532264,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.923471,-0.349476,-0.158327
822.9,0.268818,0.660141,0.701392,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.781575,-0.310758,0.540898
823.9,0.254815,-0.216565,0.942427,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.781575,-0.310758,0.540898
824.9,0.313888,-0.896559,0.3125,0.502607,-0.599565,-0.622823,0.218935,0.705401,0.674149,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.781575,-0.310758,0.540898
825.89,0.292213,-0.797819,-0.527349,0.502607,-0.599565,-0.622823,0.218086,0.648598,0.729218,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.781575,-0.310758,0.540898
826.89,0.292213,-0.797819,-0.527349,0.502607,-0.599565,-0.622823,0.206566,-0.259739,0.943327,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.781575,-0.310758,0.540898
827.89,0.292213,-0.797819,-0.527349,0.502607,-0.599565,-0.622823,0.225777,-0.923995,0.308639,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.781575,-0.310758,0.540898
828.89,0.292213,-0.797819,-0.527349,0.502607,-0.599565,-0.622823,0.178622,-0.751633,-0.634935,0.502607,-0.599565,-0.622823,0.623604,0.677284,0.390391,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.781575,-0.310758,0.540898
829.88,0.292213,-0.797819,-0.527349,0.502607,-0.599565,-0.622823,0.182358,-0.703975,-0.686415,0.502607,-0.599565,-0.622823,0.631837,0.0624313,0.772583,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.781575,-0.310758,0.540898
830.88,0.292213,-0.797819,-0.527349,0.502607,-0.599565,-0.622823,0.182358,-0.703975,-0.686415,0.502607,-0.599565,-0.622823,0.636523,-0.620216,0.458443,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.781575,-0.310758,0.540898
831.88,0.292213,-0.797819,-0.527349,0.502607,-0.599565,-0.622823,0.182358,-0.703975,-0.686415,0.502607,-0.599565,-0.622823,0.661616,-0.695549,-0.280134,0.502607,-0.599565,-0.622823,-0.53644,0.58256,0.610619,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.781575,-0.310758,0.540898
832.87,0.292213,-0.797819,-0.527349,0.502607,-0.599565,-0.622823,0.182358,-0.703975,-0.686415,0.502607,-0.599565,-0.622823,0.666916,-0.612763,-0.423963,0.502607,-0.599565,-0.622823,-0.551991,-0.0554897,0.832002,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.781575,-0.310758,0.540898
833.87,0.292213,-0.797819,-0.527349,0.502607,-0.599565,-0.622823,0.182358,-0.703975,-0.686415,0.502607,-0.599565,-0.622823,0.666916,-0.612763,-0.423963,0.502607,-0.599565,-0.622823,-0.553892,-0.717052,0.423132,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.781575,-0.310758,0.540898
834.87,0.292213,-0.797819,-0.527349,0.502607,-0.599565,-0.622823,0.182358,-0.703975,-0.686415,0.502607,-0.599565,-0.622823,0.666916,-0.612763,-0.423963,0.502607,-0.599565,-0.622823,-0.516731,-0.762971,-0.388413,0.502607,-0.599565,-0.622823,-0.608408,0.359745,0.707406,-0.781575,-0.310758,0.540898
835.86,0.292213,-0.797819,-0.527349,0.502607,-0.599565,-0.622823,0.182358,-0.703975,-0.686415,0.502607,-0.599565,-0.622823,0.666916,-0.612763,-0.423963,0.502607,-0.599565,-0.622823,-0.485546,-0.59572,-0.639815,0.502607,-0.599565,-0.622823,-0.603745,-0.107328,0.78992,-0.781575,-0.310758,0.540898
836.86,0.292213,-0.797819,-0.527349,0.502607,-0.599565,-0.622823,0.182358,-0.703975,-0.686415,0.502607,-0.599565,-0.622823,0.666916,-0.612763,-0.423963,0.502607,-0.599565,-0.622823,-0.485546,-0.59572,-0.639815,0.502607,-0.599565,-0.622823,-0.645007,-0.689906,0.328627,-0.781575,-0.310758,0.540898
837.86,0.292213,-0.797819,-0.527349,0.502607,-0.599565,-0.622823,0.182358,-0.703975,-0.686415,0.502607,-0.599565,-0.622823,0.666916,-0.612763,-0.423963,0.502607,-0.599565,-0.622823,-0.485546,-0.59572,-0.639815,0.502607,-0.599565,-0.622823,-0.689311,-0.624553,-0.36713,-0.781575,-0.310758,0.540898
838.85,-0.00689783,-0.801057,-0.598549,0.139471,-0.607276,-0.782153,-0.175924,-0.70354,-0.688536,0.139471,-0.607276,-0.782153,0.37717,-0.625746,-0.682778,0.139471,-0.607276,-0.782153,-0.742199,-0.579597,-0.336463,0.139471,-0.607276,-0.782153,-0.909111,-0.346712,-0.230885,-0.446538,-0.295519,0.844555
839.85,-0.547204,-0.787361,-0.283955,-0.620133,-0.596441,-0.509602,-0.707792,-0.680645,-0.189086,-0.620133,-0.596441,-0.509602,-0.412677,-0.627424,-0.660331,-0.620133,-0.596441,-0.509602,-0.69602,-0.539225,0.474124,-0.620133,-0.596441,-0.509602,-0.683028,-0.301459,0.665279,0.477354,-0.293055,0.828403
840.84,-0.58592,-0.29986,-0.752849,-0.672827,-0.00837948,-0.739753,-0.735799,-0.314798,-0.599585,-0.672827,-0.00837948,-0.739753,-0.479143,0.0997988,-0.872045,-0.672827,-0.00837948,-0.739753,-0.666648,-0.741397,-0.0768832,-0.672827,-0.00837948,-0.739753,-0.632788,-0.740431,0.226587,0.536953,-0.804058,0.255288
841.84,-0.567959,0.504116,-0.650607,-0.63412,0.66231,-0.399046,-0.725949,0.381219,-0.572425,-0.63412,0.66231,-0.399046,-0.426798,0.816086,-0.389676,-0.63412,0.66231,-0.399046,-0.713836,-0.293942,-0.635639,-0.63412,0.66231,-0.399046,-0.695101,-0.547272,-0.466185,0.464114,-0.701745,-0.54051
842.84,-0.538106,0.838182,0.088841,-0.600297,0.714239,0.359868,-0.702144,0.711289,0.0325709,-0.600297,0.714239,0.359868,-0.38666,0.782546,0.487971,-0.600297,0.714239,0.359868,-0.718425,0.399441,-0.569485,-0.600297,0.714239,0.359868,-0.712599,0.119505,-0.691319,0.439661,0.0602475,-0.896141
843.83,-0.542706,0.785814,0.296591,-0.603926,0.597332,0.527701,-0.706088,0.676225,0.210142,-0.603926,0.597332,0.527701,-0.390545,0.632432,0.668958,-0.603926,0.597332,0.527701,-0.721232,0.525756,-0.451005,-0.603926,0.597332,0.527701,-0.71396,0.285505,-0.639334,-0.259622,0.285476,-0.922551
844.82,-0.542706,0.785814,0.296591,-0.603926,0.597332,0.527701,-0.706088,0.676225,0.210142,-0.603926,0.597332,0.527701,-0.390545,0.632432,0.668958,-0.603926,0.597332,0.527701,-0.721232,0.525756,-0.451005,-0.603926,0.597332,0.527701,-0.71396,0.285505,-0.639334,-0.858725,0.284245,-0.426376
845.82,-0.542706,0.785814,0.296591,-0.603926,0.597332,0.527701,-0.706088,0.676225,0.210142,-0.603926,0.597332,0.527701,-0.390545,0.632432,0.668958,-0.603926,0.597332,0.527701,-0.721232,0.525756,-0.451005,-0.603926,0.597332,0.527701,-0.71396,0.285505,-0.639334,-0.858725,0.284245,-0.426376
846.82,-0.542706,0.785814,0.296591,-0.603926,0.597332,0.527701,-0.706088,0.676225,0.210142,-0.603926,0.597332,0.527701,-0.390545,0.632432,0.668958,-0.603926,0.597332,0.527701,-0.721232,0.525756,-0.451005,-0.603926,0.597332,0.527701,-0.71396,0.285505,-0.639334,-0.858725,0.284245,-0.426376
847.81,-0.542706,0.785814,0.296591,-0.603926,0.597332,0.527701,-0.706088,0.676225,0.210142,-0.603926,0.597332,0.527701,-0.390545,0.632432,0.668958,-0.603926,0.597332,0.527701,-0.721232,0.525756,-0.451005,-0.603926,0.597332,0.527701,-0.71396,0.285505,-0.639334,-0.866846,0.28439,-0.409511
848.81,-0.542706,0.785814,0.296591,-0.603926,0.597332,0.527701,-0.706088,0.676225,0.210142,-0.603926,0.597332,0.527701,-0.390545,0.632432,0.668958,-0.603926,0.597332,0.527701,-0.721232,0.525756,-0.451005,-0.603926,0.597332,0.527701,-0.71396,0.285505,-0.639334,-0.806193,0.357027,0.471789
849.8,-0.550821,0.577839,0.602244,-0.609264,0.308072,0.730677,-0.713177,0.513754,0.476902,-0.609264,0.308072,0.730677,-0.395915,0.281982,0.873921,-0.609264,0.308072,0.730677,-0.728394,0.659634,-0.185271,-0.609264,0.308072,0.730677,-0.718895,0.522819,-0.458095,-0.448045,-0.0548102,0.892329
850.8,-0.558523,-0.211927,0.80196,-0.610482,-0.465112,0.641079,-0.720373,-0.142609,0.678768,-0.610482,-0.465112,0.641079,-0.39566,-0.596683,0.698157,-0.610482,-0.465112,0.641079,-0.743154,0.495386,0.449794,-0.610482,-0.465112,0.641079,-0.732697,0.653798,0.188953,-0.440676,-0.792242,0.422086
851.8,-0.581097,-0.774987,0.24844,-0.638908,-0.767632,-0.0503727,-0.737969,-0.628137,0.246668,-0.638908,-0.767632,-0.0503727,-0.430043,-0.892315,-0.137245,-0.638908,-0.767632,-0.0503727,-0.733622,-0.100006,0.672159,-0.638908,-0.767632,-0.0503727,-0.7125,0.204616,0.671175,-0.476641,-0.756934,-0.447061
852.79,-0.661887,-0.741919,-0.107063,-0.782542,-0.543418,-0.30385,-0.780085,-0.624998,0.0290817,-0.782542,-0.543418,-0.30385,-0.63014,-0.587527,-0.507677,-0.782542,-0.543418,-0.30385,-0.567473,-0.493046,0.659455,-0.782542,-0.543418,-0.30385,-0.482611,-0.259243,0.836588,-0.715292,-0.284018,-0.638507
853.79,-0.494434,-0.69948,0.516007,-0.713482,-0.488493,0.502312,-0.438989,-0.580271,0.685984,-0.713482,-0.488493,0.502312,-0.802503,-0.534904,0.264324,-0.713482,-0.488493,0.502312,0.211049,-0.480042,0.85148,-0.713482,-0.488493,0.502312,0.418674,-0.256991,0.871015,-0.941079,-0.223172,0.254097
854.78,-0.316036,-0.94743,0.0499705,-0.547624,-0.481083,0.684593,-0.233432,-0.576305,0.783187,-0.547624,-0.481083,0.684593,-0.70091,-0.526082,0.481626,-0.547624,-0.481083,0.684593,0.437971,-0.483816,0.757696,-0.547624,-0.481083,0.684593,0.645176,-0.263196,0.71727,-0.833125,-0.212762,0.510525
855.78,-0.265585,-0.561833,-0.783459,-0.547624,-0.481083,0.684593,-0.233432,-0.576305,0.783187,-0.547624,-0.481083,0.684593,-0.70091,-0.526082,0.481626,-0.547624,-0.481083,0.684593,0.437971,-0.483816,0.757696,-0.547624,-0.481083,0.684593,0.645176,-0.263196,0.71727,-0.833125,-0.212762,0.510525
856.78,-0.266919,0.33954,-0.901924,-0.547624,-0.481083,0.684593,-0.233432,-0.576305,0.783187,-0.547624,-0.481083,0.684593,-0.70091,-0.526082,0.481626,-0.547624,-0.481083,0.684593,0.437971,-0.483816,0.757696,-0.547624,-0.481083,0.684593,0.645176,-0.263196,0.71727,-0.833125,-0.212762,0.510525
857.77,-0.260841,0.705021,-0.659475,-0.547624,-0.481083,0.684593,-0.2091,-0.907533,0.364226,-0.547624,-0.481083,0.684593,-0.70091,-0.526082,0.481626,-0.547624,-0.481083,0.684593,0.437971,-0.483816,0.757696,-0.547624,-0.481083,0.684593,0.645176,-0.263196,0.71727,-0.833125,-0.212762,0.510525
858.77,-0.260841,0.705021,-0.659475,-0.547624,-0.481083,0.684593,-0.108573,-0.80649,-0.581193,-0.547624,-0.481083,0.684593,-0.70091,-0.526082,0.481626,-0.547624,-0.481083,0.684593,0.437971,-0.483816,0.757696,-0.547624,-0.481083,0.684593,0.645176,-0.263196,0.71727,-0.833125,-0.212762,0.510525
859.77,-0.260841,0.705021,-0.659475,-0.547624,-0.481083,0.684593,-0.0768014,0.0366759,-0.996372,-0.547624,-0.481083,0.684593,-0.70091,-0.526082,0.481626,-0.547624,-0.481083,0.684593,0.437971,-0.483816,0.757696,-0.547624,-0.481083,0.684593,0.645176,-0.263196,0.71727,-0.833125,-0.212762,0.510525
860.76,-0.260841,0.705021,-0.659475,-0.547624,-0.481083,0.684593,-0.0893351,0.578627,-0.810685,-0.547624,-0.481083,0.684593,-0.716852,-0.657005,0.233383,-0.547624,-0.481083,0.684593,0.437971,-0.483816,0.757696,-0.547624,-0.481083,0.684593,0.645176,-0.263196,0.71727,-0.833125,-0.212762,0.510525
861.76,-0.260841,0.705021,-0.659475,-0.547624,-0.481083,0.684593,-0.0893351,0.578627,-0.810685,-0.547624,-0.481083,0.684593,-0.7863,-0.487053,-0.380147,-0.547624,-0.481083,0.684593,0.437971,-0.483816,0.757696,-0.547624,-0.481083,0.684593,0.645176,-0.263196,0.71727,-0.833125,-0.212762,0.510525
862.76,-0.260841,0.705021,-0.659475,-0.547624,-0.481083,0.684593,-0.0893351,0.578627,-0.810685,-0.547624,-0.481083,0.684593,-0.797829,0.0881576,-0.596404,-0.547624,-0.481083,0.684593,0.437971,-0.483816,0.757696,-0.547624,-0.481083,0.684593,0.645176,-0.263196,0.71727,-0.833125,-0.212762,0.510525
863.75,-0.260841,0.705021,-0.659475,-0.547624,-0.481083,0.684593,-0.0893351,0.578627,-0.810685,-0.547624,-0.481083,0.684593,-0.750009,0.551978,-0.364427,-0.547624,-0.481083,0.684593,0.442056,-0.655899,0.611868,-0.547624,-0.481083,0.684593,0.645176,-0.263196,0.71727,-0.833125,-0.212762,0.510525
864.75,-0.260841,0.705021,-0.659475,-0.547624,-0.481083,0.684593,-0.0893351,0.578627,-0.810685,-0.547624,-0.481083,0.684593,-0.750009,0.551978,-0.364427,-0.547624,-0.481083,0.684593,0.475126,-0.860496,-0.183851,-0.547624,-0.481083,0.684593,0.645176,-0.263196,0.71727,-0.833125,-0.212762,0.510525
865.75,-0.260841,0.705021,-0.659475,-0.547624,-0.481083,0.684593,-0.0893351,0.578627,-0.810685,-0.547624,-0.481083,0.684593,-0.750009,0.551978,-0.364427,-0.547624,-0.481083,0.684593,0.495296,-0.297772,-0.816097,-0.547624,-0.481083,0.684593,0.645176,-0.263196,0.71727,-0.833125,-0.212762,0.510525
866.74,-0.260841,0.705021,-0.659475,-0.547624,-0.481083,0.684593,-0.0893351,0.578627,-0.810685,-0.547624,-0.481083,0.684593,-0.750009,0.551978,-0.364427,-0.547624,-0.481083,0.684593,0.487748,0.461504,-0.741023,-0.547624,-0.481083,0.684593,0.645179,-0.34018,0.684122,-0.833125,-0.212762,0.510525
867.74,-0.260841,0.705021,-0.659475,-0.547624,-0.481083,0.684593,-0.0893351,0.578627,-0.810685,-0.547624,-0.481083,0.684593,-0.750009,0.551978,-0.364427,-0.547624,-0.481083,0.684593,0.487748,0.461504,-0.741023,-0.547624,-0.481083,0.684593,0.668297,-0.736583,0.104041,-0.833125,-0.212762,0.510525
868.74,-0.260841,0.705021,-0.659475,-0.547624,-0.481083,0.684593,-0.0893351,0.578627,-0.810685,-0.547624,-0.481083,0.684593,-0.750009,0.551978,-0.364427,-0.547624,-0.481083,0.684593,0.487748,0.461504,-0.741023,-0.547624,-0.481083,0.684593,0.660276,-0.506305,-0.554699,-0.833125,-0.212762,0.510525
869.74,-0.260841,0.705021,-0.659475,-0.547624,-0.481083,0.684593,-0.0893351,0.578627,-0.810685,-0.547624,-0.481083,0.684593,-0.750009,0.551978,-0.364427,-0.547624,-0.481083,0.684593,0.487748,0.461504,-0.741023,-0.547624,-0.481083,0.684593,0.659121,0.177307,-0.730836,-0.833125,-0.212762,0.510525
870.73,-0.260841,0.705021,-0.659475,-0.547624,-0.481083,0.684593,-0.0893351,0.578627,-0.810685,-0.547624,-0.481083,0.684593,-0.750009,0.551978,-0.364427,-0.547624,-0.481083,0.684593,0.487748,0.461504,-0.741023,-0.547624,-0.481083,0.684593,0.659371,0.20541,-0.723213,-0.0400845,-0.233114,0.971623
