time,q0_x,q0_y,q0_z,q1_x,q1_y,q1_z,q2_x,q2_y,q2_z,q3_x,q3_y,q3_z,q4_x,q4_y,q4_z
17.74,0.0472246,-0.892323,-0.44892,0.0472246,-0.892323,-0.44892,0.0472246,-0.892323,-0.44892,0.0472246,-0.892323,-0.44892,0.0472246,-0.892323,-0.44892
17.75,0.0479973,-0.887725,-0.457866,0.0479973,-0.887725,-0.457866,0.0479973,-0.887725,-0.457866,0.0479973,-0.887725,-0.457866,0.0479973,-0.887725,-0.457866
17.76,0.0486929,-0.883088,-0.466674,0.0486929,-0.883088,-0.466674,0.0486929,-0.883088,-0.466674,0.0486929,-0.883088,-0.466674,0.0486929,-0.883088,-0.466674
17.77,0.0493668,-0.87834,-0.475481,0.0493668,-0.87834,-0.475481,0.0493668,-0.87834,-0.475481,0.0493668,-0.87834,-0.475481,0.0493668,-0.87834,-0.475481
17.78,0.0499549,-0.873504,-0.484248,0.0499549,-0.873504,-0.484248,0.0499549,-0.873504,-0.484248,0.0499549,-0.873504,-0.484248,0.0499549,-0.873504,-0.484248
17.79,0.0505093,-0.868624,-0.49289,0.0505093,-0.868624,-0.49289,0.0505093,-0.868624,-0.49289,0.0505093,-0.868624,-0.49289,0.0505093,-0.868624,-0.49289
17.8,0.0511222,-0.863623,-0.501539,0.0511222,-0.863623,-0.501539,0.0511222,-0.863623,-0.501539,0.0511222,-0.863623,-0.501539,0.0511222,-0.863623,-0.501539
17.81,0.051693,-0.858528,-0.510154,0.051693,-0.858528,-0.510154,0.051693,-0.858528,-0.510154,0.051693,-0.858528,-0.510154,0.051693,-0.858528,-0.510154
17.82,0.0523583,-0.853315,-0.518761,0.0523583,-0.853315,-0.518761,0.0523583,-0.853315,-0.518761,0.0523583,-0.853315,-0.518761,0.0523583,-0.853315,-0.518761
17.83,0.0529745,-0.847982,-0.527371,0.0529745,-0.847982,-0.527371,0.0529745,-0.847982,-0.527371,0.0529745,-0.847982,-0.527371,0.0529745,-0.847982,-0.527371
17.84,0.0535581,-0.842517,-0.536,0.0535581,-0.842517,-0.536,0.0535581,-0.842517,-0.536,0.0535581,-0.842517,-0.536,0.0535581,-0.842517,-0.536
17.85,0.0540032,-0.836978,-0.544565,0.0540032,-0.836978,-0.544565,0.0540032,-0.836978,-0.544565,0.0540032,-0.836978,-0.544565,0.0540032,-0.836978,-0.544565
17.86,0.0545588,-0.831331,-0.553093,0.0545588,-0.831331,-0.553093,0.0545588,-0.831331,-0.553093,0.0545588,-0.831331,-0.553093,0.0545588,-0.831331,-0.553093
17.87,0.0551625,-0.825593,-0.561563,0.0551625,-0.825593,-0.561563,0.0551625,-0.825593,-0.561563,0.0551625,-0.825593,-0.561563,0.0551625,-0.825593,-0.561563
17.88,0.0556735,-0.819874,-0.56983,0.0556735,-0.819874,-0.56983,0.0556735,-0.819874,-0.56983,0.0556735,-0.819874,-0.56983,0.0556735,-0.819874,-0.56983
17.89,0.0563384,-0.814075,-0.578021,0.0563384,-0.814075,-0.578021,0.0563384,-0.814075,-0.578021,0.0563384,-0.814075,-0.578021,0.0563384,-0.814075,-0.578021
17.9,0.0569882,-0.808148,-0.586216,0.0569882,-0.808148,-0.586216,0.0569882,-0.808148,-0.586216,0.0569882,-0.808148,-0.586216,0.0569882,-0.808148,-0.586216
17.91,0.0575173,-0.802132,-0.594371,0.0575173,-0.802132,-0.594371,0.0575173,-0.802132,-0.594371,0.0575173,-0.802132,-0.594371,0.0575173,-0.802132,-0.594371
17.92,0.0580873,-0.796094,-0.602379,0.0580873,-0.796094,-0.602379,0.0580873,-0.796094,-0.602379,0.0580873,-0.796094,-0.602379,0.0580873,-0.796094,-0.602379
17.93,0.0587444,-0.789936,-0.610369,0.0587444,-0.789936,-0.610369,0.0587444,-0.789936,-0.610369,0.0587444,-0.789936,-0.610369,0.0587444,-0.789936,-0.610369
17.94,0.0594379,-0.783821,-0.618136,0.0594379,-0.783821,-0.618136,0.0594379,-0.783821,-0.618136,0.0594379,-0.783821,-0.618136,0.0594379,-0.783821,-0.618136
17.95,0.060202,-0.777709,-0.625735,0.060202,-0.777709,-0.625735,0.060202,-0.777709,-0.625735,0.060202,-0.777709,-0.625735,0.060202,-0.777709,-0.625735
17.96,0.0607145,-0.771672,-0.633116,0.0607145,-0.771672,-0.633116,0.0607145,-0.771672,-0.633116,0.0607145,-0.771672,-0.633116,0.0607145,-0.771672,-0.633116
17.97,0.0611441,-0.765545,-0.64047,0.0611441,-0.765545,-0.64047,0.0611441,-0.765545,-0.64047,0.0611441,-0.765545,-0.64047,0.0611441,-0.765545,-0.64047
17.98,0.0614431,-0.759285,-0.647851,0.0614431,-0.759285,-0.647851,0.0614431,-0.759285,-0.647851,0.0614431,-0.759285,-0.647851,0.0614431,-0.759285,-0.647851
17.99,0.0618816,-0.752987,-0.655119,0.0618816,-0.752987,-0.655119,0.0618816,-0.752987,-0.655119,0.0618816,-0.752987,-0.655119,0.0618816,-0.752987,-0.655119
18,0.0622784,-0.746571,-0.662385,0.0622784,-0.746571,-0.662385,0.0622784,-0.746571,-0.662385,0.0622784,-0.746571,-0.662385,0.0622784,-0.746571,-0.662385
18.01,0.0626517,-0.74012,-0.66955,0.0626517,-0.74012,-0.66955,0.0626517,-0.74012,-0.66955,0.0626517,-0.74012,-0.66955,0.0626517,-0.74012,-0.66955
18.02,0.0629569,-0.733599,-0.67666,0.0629569,-0.733599,-0.67666,0.0629569,-0.733599,-0.67666,0.0629569,-0.733599,-0.67666,0.0629569,-0.733599,-0.67666
18.03,0.0633737,-0.726949,-0.68376,0.0633737,-0.726949,-0.68376,0.0633737,-0.726949,-0.68376,0.0633737,-0.726949,-0.68376,0.0633737,-0.726949,-0.68376
18.04,0.0638439,-0.720228,-0.690794,0.0638439,-0.720228,-0.690794,0.0638439,-0.720228,-0.690794,0.0638439,-0.720228,-0.690794,0.0638439,-0.720228,-0.690794
18.05,0.064295,-0.713446,-0.697754,0.064295,-0.713446,-0.697754,0.064295,-0.713446,-0.697754,0.064295,-0.713446,-0.697754,0.064295,-0.713446,-0.697754
18.06,0.0646923,-0.706534,-0.704716,0.0646923,-0.706534,-0.704716,0.0646923,-0.706534,-0.704716,0.0646923,-0.706534,-0.704716,0.0646923,-0.706534,-0.704716
18.07,0.0650267,-0.699584,-0.711585,0.0650267,-0.699584,-0.711585,0.0650267,-0.699584,-0.711585,0.0650267,-0.699584,-0.711585,0.0650267,-0.699584,-0.711585
18.08,0.0652789,-0.69258,-0.718381,0.0652789,-0.69258,-0.718381,0.0652789,-0.69258,-0.718381,0.0652789,-0.69258,-0.718381,0.0652789,-0.69258,-0.718381
18.09,0.0654376,-0.685513,-0.725114,0.0654376,-0.685513,-0.725114,0.0654376,-0.685513,-0.725114,0.0654376,-0.685513,-0.725114,0.0654376,-0.685513,-0.725114
18.1,0.0655723,-0.678287,-0.731866,0.0655723,-0.678287,-0.731866,0.0655723,-0.678287,-0.731866,0.0655723,-0.678287,-0.731866,0.0655723,-0.678287,-0.731866
18.11,0.0658114,-0.671081,-0.738457,0.0658114,-0.671081,-0.738457,0.0658114,-0.671081,-0.738457,0.0658114,-0.671081,-0.738457,0.0658114,-0.671081,-0.738457
18.12,0.0660024,-0.663777,-0.745012,0.0660024,-0.663777,-0.745012,0.0660024,-0.663777,-0.745012,0.0660024,-0.663777,-0.745012,0.0660024,-0.663777,-0.745012
18.13,0.0661859,-0.656424,-0.751483,0.0661859,-0.656424,-0.751483,0.0661859,-0.656424,-0.751483,0.0661859,-0.656424,-0.751483,0.0661859,-0.656424,-0.751483
18.14,0.0664263,-0.64904,-0.757849,0.0664263,-0.64904,-0.757849,0.0664263,-0.64904,-0.757849,0.0664263,-0.64904,-0.757849,0.0664263,-0.64904,-0.757849
18.15,0.0666198,-0.641583,-0.764155,0.0666198,-0.641583,-0.764155,0.0666198,-0.641583,-0.764155,0.0666198,-0.641583,-0.764155,0.0666198,-0.641583,-0.764155
18.16,0.0668988,-0.634011,-0.770425,0.0668988,-0.634011,-0.770425,0.0668988,-0.634011,-0.770425,0.0668988,-0.634011,-0.770425,0.0668988,-0.634011,-0.770425
18.17,0.0672315,-0.626342,-0.776644,0.0672315,-0.626342,-0.776644,0.0672315,-0.626342,-0.776644,0.0672315,-0.626342,-0.776644,0.0672315,-0.626342,-0.776644
18.18,0.0674941,-0.618678,-0.78274,0.0674941,-0.618678,-0.78274,0.0674941,-0.618678,-0.78274,0.0674941,-0.618678,-0.78274,0.0674941,-0.618678,-0.78274
18.19,0.0678291,-0.610792,-0.78888,0.0678291,-0.610792,-0.78888,0.0678291,-0.610792,-0.78888,0.0678291,-0.610792,-0.78888,0.0678291,-0.610792,-0.78888
18.2,0.0681591,-0.602865,-0.794926,0.0681591,-0.602865,-0.794926,0.0681591,-0.602865,-0.794926,0.0681591,-0.602865,-0.794926,0.0681591,-0.602865,-0.794926
18.21,0.0685082,-0.594926,-0.800856,0.0685082,-0.594926,-0.800856,0.0685082,-0.594926,-0.800856,0.0685082,-0.594926,-0.800856,0.0685082,-0.594926,-0.800856
18.22,0.0690344,-0.586864,-0.806737,0.0690344,-0.586864,-0.806737,0.0690344,-0.586864,-0.806737,0.0690344,-0.586864,-0.806737,0.0690344,-0.586864,-0.806737
18.23,0.0695013,-0.578791,-0.812509,0.0695013,-0.578791,-0.812509,0.0695013,-0.578791,-0.812509,0.0695013,-0.578791,-0.812509,0.0695013,-0.578791,-0.812509
18.24,0.0699884,-0.570599,-0.818241,0.0699884,-0.570599,-0.818241,0.0699884,-0.570599,-0.818241,0.0699884,-0.570599,-0.818241,0.0699884,-0.570599,-0.818241
18.25,0.0705107,-0.562469,-0.823806,0.0705107,-0.562469,-0.823806,0.0705107,-0.562469,-0.823806,0.0705107,-0.562469,-0.823806,0.0705107,-0.562469,-0.823806
18.26,0.0710306,-0.554203,-0.829346,0.0710306,-0.554203,-0.829346,0.0710306,-0.554203,-0.829346,0.0710306,-0.554203,-0.829346,0.0710306,-0.554203,-0.829346
18.27,0.0715475,-0.545893,-0.834795,0.0715475,-0.545893,-0.834795,0.0715475,-0.545893,-0.834795,0.0715475,-0.545893,-0.834795,0.0715475,-0.545893,-0.834795
18.28,0.0720588,-0.537559,-0.840141,0.0720588,-0.537559,-0.840141,0.0720588,-0.537559,-0.840141,0.0720588,-0.537559,-0.840141,0.0720588,-0.537559,-0.840141
18.29,0.0726076,-0.529195,-0.845388,0.0726076,-0.529195,-0.845388,0.0726076,-0.529195,-0.845388,0.0726076,-0.529195,-0.845388,0.0726076,-0.529195,-0.845388
18.3,0.0731895,-0.520879,-0.850487,0.0731895,-0.520879,-0.850487,0.0731895,-0.520879,-0.850487,0.0731895,-0.520879,-0.850487,0.0731895,-0.520879,-0.850487
18.31,0.0736611,-0.512528,-0.855505,0.0736611,-0.512528,-0.855505,0.0736611,-0.512528,-0.855505,0.0736611,-0.512528,-0.855505,0.0736611,-0.512528,-0.855505
18.32,0.0740587,-0.504076,-0.860478,0.0740587,-0.504076,-0.860478,0.0740587,-0.504076,-0.860478,0.0740587,-0.504076,-0.860478,0.0740587,-0.504076,-0.860478
18.33,0.0744634,-0.495423,-0.865454,0.0744634,-0.495423,-0.865454,0.0744634,-0.495423,-0.865454,0.0744634,-0.495423,-0.865454,0.0744634,-0.495423,-0.865454
18.34,0.0748468,-0.48682,-0.87029,0.0748468,-0.48682,-0.87029,0.0748468,-0.48682,-0.87029,0.0748468,-0.48682,-0.87029,0.0748468,-0.48682,-0.87029
18.35,0.0751883,-0.478202,-0.875026,0.0751883,-0.478202,-0.875026,0.0751883,-0.478202,-0.875026,0.0751883,-0.478202,-0.875026,0.0751883,-0.478202,-0.875026
18.36,0.075472,-0.469426,-0.87974,0.075472,-0.469426,-0.87974,0.075472,-0.469426,-0.87974,0.075472,-0.469426,-0.87974,0.075472,-0.469426,-0.87974
18.37,0.0756869,-0.460667,-0.88434,0.0756869,-0.460667,-0.88434,0.0756869,-0.460667,-0.88434,0.0756869,-0.460667,-0.88434,0.0756869,-0.460667,-0.88434
18.38,0.0758843,-0.451841,-0.888865,0.0758843,-0.451841,-0.888865,0.0758843,-0.451841,-0.888865,0.0758843,-0.451841,-0.888865,0.0758843,-0.451841,-0.888865
18.39,0.0760718,-0.442909,-0.893334,0.0760718,-0.442909,-0.893334,0.0760718,-0.442909,-0.893334,0.0760718,-0.442909,-0.893334,0.0760718,-0.442909,-0.893334
18.4,0.0762508,-0.433985,-0.897688,0.0762508,-0.433985,-0.897688,0.0762508,-0.433985,-0.897688,0.0762508,-0.433985,-0.897688,0.0762508,-0.433985,-0.897688
18.41,0.076412,-0.425104,-0.901913,0.076412,-0.425104,-0.901913,0.076412,-0.425104,-0.901913,0.076412,-0.425104,-0.901913,0.076412,-0.425104,-0.901913
18.42,0.0765799,-0.416029,-0.906121,0.0765799,-0.416029,-0.906121,0.0765799,-0.416029,-0.906121,0.0765799,-0.416029,-0.906121,0.0765799,-0.416029,-0.906121
18.43,0.0766947,-0.40688,-0.910256,0.0766947,-0.40688,-0.910256,0.0766947,-0.40688,-0.910256,0.0766947,-0.40688,-0.910256,0.0766947,-0.40688,-0.910256
18.44,0.0768395,-0.397743,-0.914274,0.0768395,-0.397743,-0.914274,0.0768395,-0.397743,-0.914274,0.0768395,-0.397743,-0.914274,0.0768395,-0.397743,-0.914274
18.45,0.077021,-0.388606,-0.918179,0.077021,-0.388606,-0.918179,0.077021,-0.388606,-0.918179,0.077021,-0.388606,-0.918179,0.077021,-0.388606,-0.918179
18.46,0.0771251,-0.37967,-0.921901,0.0771251,-0.37967,-0.921901,0.0771251,-0.37967,-0.921901,0.0771251,-0.37967,-0.921901,0.0771251,-0.37967,-0.921901
18.47,0.0771891,-0.370691,-0.925543,0.0771891,-0.370691,-0.925543,0.0771891,-0.370691,-0.925543,0.0771891,-0.370691,-0.925543,0.0771891,-0.370691,-0.925543
18.48,0.07722,-0.361649,-0.929111,0.07722,-0.361649,-0.929111,0.07722,-0.361649,-0.929111,0.07722,-0.361649,-0.929111,0.07722,-0.361649,-0.929111
18.49,0.0773131,-0.352584,-0.932581,0.0773131,-0.352584,-0.932581,0.0773131,-0.352584,-0.932581,0.0773131,-0.352584,-0.932581,0.0773131,-0.352584,-0.932581
18.5,0.0773848,-0.343551,-0.93594,0.0773848,-0.343551,-0.93594,0.0773848,-0.343551,-0.93594,0.0773848,-0.343551,-0.93594,0.0773848,-0.343551,-0.93594
18.51,0.0774757,-0.334495,-0.939207,0.0774757,-0.334495,-0.939207,0.0774757,-0.334495,-0.939207,0.0774757,-0.334495,-0.939207,0.0774757,-0.334495,-0.939207
18.52,0.0775713,-0.325461,-0.942368,0.0775713,-0.325461,-0.942368,0.0775713,-0.325461,-0.942368,0.0775713,-0.325461,-0.942368,0.0775713,-0.325461,-0.942368
18.53,0.0776686,-0.316237,-0.945496,0.0776686,-0.316237,-0.945496,0.0776686,-0.316237,-0.945496,0.0776686,-0.316237,-0.945496,0.0776686,-0.316237,-0.945496
18.54,0.0778271,-0.306959,-0.948535,0.0778271,-0.306959,-0.948535,0.0778271,-0.306959,-0.948535,0.0778271,-0.306959,-0.948535,0.0778271,-0.306959,-0.948535
18.55,0.0780061,-0.297623,-0.951491,0.0780061,-0.297623,-0.951491,0.0780061,-0.297623,-0.951491,0.0780061,-0.297623,-0.951491,0.0780061,-0.297623,-0.951491
18.56,0.0782009,-0.288285,-0.954346,0.0782009,-0.288285,-0.954346,0.0782009,-0.288285,-0.954346,0.0782009,-0.288285,-0.954346,0.0782009,-0.288285,-0.954346
18.57,0.0783851,-0.278886,-0.95712,0.0783851,-0.278886,-0.95712,0.0783851,-0.278886,-0.95712,0.0783851,-0.278886,-0.95712,0.0783851,-0.278886,-0.95712
18.58,0.0785219,-0.269606,-0.959764,0.0785219,-0.269606,-0.959764,0.0785219,-0.269606,-0.959764,0.0785219,-0.269606,-0.959764,0.0785219,-0.269606,-0.959764
18.59,0.0786616,-0.260433,-0.962282,0.0786616,-0.260433,-0.962282,0.0786616,-0.260433,-0.962282,0.0786616,-0.260433,-0.962282,0.0786616,-0.260433,-0.962282
18.6,0.0788155,-0.251221,-0.964715,0.0788155,-0.251221,-0.964715,0.0788155,-0.251221,-0.964715,0.0788155,-0.251221,-0.964715,0.0788155,-0.251221,-0.964715
18.61,0.078934,-0.241917,-0.967081,0.078934,-0.241917,-0.967081,0.078934,-0.241917,-0.967081,0.078934,-0.241917,-0.967081,0.078934,-0.241917,-0.967081
18.62,0.0790185,-0.232544,-0.969371,0.0790185,-0.232544,-0.969371,0.0790185,-0.232544,-0.969371,0.0790185,-0.232544,-0.969371,0.0790185,-0.232544,-0.969371
18.63,0.079126,-0.22308,-0.971584,0.079126,-0.22308,-0.971584,0.079126,-0.22308,-0.971584,0.079126,-0.22308,-0.971584,0.079126,-0.22308,-0.971584
18.64,0.0792349,-0.213533,-0.973717,0.0792349,-0.213533,-0.973717,0.0792349,-0.213533,-0.973717,0.0792349,-0.213533,-0.973717,0.0792349,-0.213533,-0.973717
18.65,0.0793024,-0.20409,-0.975735,0.0793024,-0.20409,-0.975735,0.0793024,-0.20409,-0.975735,0.0793024,-0.20409,-0.975735,0.0793024,-0.20409,-0.975735
18.66,0.0793375,-0.19467,-0.977655,0.0793375,-0.19467,-0.977655,0.0793375,-0.19467,-0.977655,0.0793375,-0.19467,-0.977655,0.0793375,-0.19467,-0.977655
18.67,0.0793894,-0.185103,-0.979507,0.0793894,-0.185103,-0.979507,0.0793894,-0.185103,-0.979507,0.0793894,-0.185103,-0.979507,0.0793894,-0.185103,-0.979507
18.68,0.0794255,-0.175516,-0.981267,0.0794255,-0.175516,-0.981267,0.0794255,-0.175516,-0.981267,0.0794255,-0.175516,-0.981267,0.0794255,-0.175516,-0.981267
18.69,0.0794381,-0.16597,-0.982926,0.0794381,-0.16597,-0.982926,0.0794381,-0.16597,-0.982926,0.0794381,-0.16597,-0.982926,0.0794381,-0.16597,-0.982926
18.7,0.0794694,-0.15631,-0.984506,0.0794694,-0.15631,-0.984506,0.0794694,-0.15631,-0.984506,0.0794694,-0.15631,-0.984506,0.0794694,-0.15631,-0.984506
18.71,0.079475,-0.146536,-0.986008,0.079475,-0.146536,-0.986008,0.079475,-0.146536,-0.986008,0.079475,-0.146536,-0.986008,0.079475,-0.146536,-0.986008
18.72,0.0794794,-0.136804,-0.987404,0.0794794,-0.136804,-0.987404,0.0794794,-0.136804,-0.987404,0.0794794,-0.136804,-0.987404,0.0794794,-0.136804,-0.987404
18.73,0.079491,-0.127323,-0.988671,0.079491,-0.127323,-0.988671,0.079491,-0.127323,-0.988671,0.079491,-0.127323,-0.988671,0.079491,-0.127323,-0.988671
18.74,0.0795009,-0.117676,-0.989865,0.0795009,-0.117676,-0.989865,0.0795009,-0.117676,-0.989865,0.0795009,-0.117676,-0.989865,0.0795009,-0.117676,-0.989865
18.75,0.0794978,-0.108063,-0.99096,0.0794978,-0.108063,-0.99096,0.0794978,-0.108063,-0.99096,0.0794978,-0.108063,-0.99096,0.0794978,-0.108063,-0.99096
18.76,0.0795028,-0.0985671,-0.99195,0.0795028,-0.0985671,-0.99195,0.0795028,-0.0985671,-0.99195,0.0795028,-0.0985671,-0.99195,0.0795028,-0.0985671,-0.99195
18.77,0.0795258,-0.088995,-0.992852,0.0795258,-0.088995,-0.992852,0.0795258,-0.088995,-0.992852,0.0795258,-0.088995,-0.992852,0.0795258,-0.088995,-0.992852
18.78,0.0795469,-0.0793838,-0.993665,0.0795469,-0.0793838,-0.993665,0.0795469,-0.0793838,-0.993665,0.0795469,-0.0793838,-0.993665,0.0795469,-0.0793838,-0.993665
18.79,0.0795573,-0.0696763,-0.994392,0.0795573,-0.0696763,-0.994392,0.0795573,-0.0696763,-0.994392,0.0795573,-0.0696763,-0.994392,0.0795573,-0.0696763,-0.994392
18.8,0.07956,-0.0597078,-0.99504,0.07956,-0.0597078,-0.99504,0.07956,-0.0597078,-0.99504,0.07956,-0.0597078,-0.99504,0.07956,-0.0597078,-0.99504
18.81,0.0795717,-0.0498196,-0.995583,0.0795717,-0.0498196,-0.995583,0.0795717,-0.0498196,-0.995583,0.0795717,-0.0498196,-0.995583,0.0795717,-0.0498196,-0.995583
18.82,0.0795717,-0.0400324,-0.996025,0.0795717,-0.0400324,-0.996025,0.0795717,-0.0400324,-0.996025,0.0795717,-0.0400324,-0.996025,0.0795717,-0.0400324,-0.996025
18.83,0.079563,-0.0303464,-0.996368,0.079563,-0.0303464,-0.996368,0.079563,-0.0303464,-0.996368,0.079563,-0.0303464,-0.996368,0.079563,-0.0303464,-0.996368
18.84,0.0795582,-0.0206898,-0.996615,0.0795582,-0.0206898,-0.996615,0.0795582,-0.0206898,-0.996615,0.0795582,-0.0206898,-0.996615,0.0795582,-0.0206898,-0.996615
18.84,0.0795582,-0.0206898,-0.996615,0.0795572,-0.0107841,-0.996772,0.0795582,-0.0206898,-0.996615,0.0795572,-0.0107841,-0.996772,0.0795572,-0.0107841,-0.996772
18.85,0.0795582,-0.0206898,-0.996615,0.0795576,-0.000892877,-0.99683,0.0795582,-0.0206898,-0.996615,0.0795576,-0.000892877,-0.99683,0.0795576,-0.000892877,-0.99683
18.86,0.0795582,-0.0206898,-0.996615,0.079557,0.00892499,-0.99679,0.0795582,-0.0206898,-0.996615,0.079557,0.00892499,-0.99679,0.079557,0.00892499,-0.99679
18.87,0.0795582,-0.0206898,-0.996615,0.0795525,0.0186913,-0.996655,0.0795582,-0.0206898,-0.996615,0.0795525,0.0186913,-0.996655,0.0795525,0.0186913,-0.996655
18.88,0.0795582,-0.0206898,-0.996615,0.0795413,0.0285309,-0.996423,0.0795582,-0.0206898,-0.996615,0.0795413,0.0285309,-0.996423,0.0795413,0.0285309,-0.996423
18.89,0.0795582,-0.0206898,-0.996615,0.0795259,0.0383454,-0.996095,0.0795582,-0.0206898,-0.996615,0.0795259,0.0383454,-0.996095,0.0795259,0.0383454,-0.996095
18.9,0.0795582,-0.0206898,-0.996615,0.0795016,0.0479586,-0.99568,0.0795582,-0.0206898,-0.996615,0.0795016,0.0479586,-0.99568,0.0795016,0.0479586,-0.99568
18.91,0.0795582,-0.0206898,-0.996615,0.0794759,0.0575982,-0.995171,0.0795582,-0.0206898,-0.996615,0.0794759,0.0575982,-0.995171,0.0794759,0.0575982,-0.995171
18.92,0.0795582,-0.0206898,-0.996615,0.0794499,0.0672167,-0.99457,0.0795582,-0.0206898,-0.996615,0.0794499,0.0672167,-0.99457,0.0794499,0.0672167,-0.99457
18.93,0.0795582,-0.0206898,-0.996615,0.0794189,0.0767414,-0.993883,0.0795582,-0.0206898,-0.996615,0.0794189,0.0767414,-0.993883,0.0794189,0.0767414,-0.993883
18.94,0.0795582,-0.0206898,-0.996615,0.0793781,0.0863346,-0.993099,0.0795582,-0.0206898,-0.996615,0.0793781,0.0863346,-0.993099,0.0793781,0.0863346,-0.993099
18.95,0.0795582,-0.0206898,-0.996615,0.0793592,0.0960062,-0.992212,0.0795582,-0.0206898,-0.996615,0.0793592,0.0960062,-0.992212,0.0793592,0.0960062,-0.992212
18.96,0.0795582,-0.0206898,-0.996615,0.0793508,0.10568,-0.991229,0.0795582,-0.0206898,-0.996615,0.0793508,0.10568,-0.991229,0.0793508,0.10568,-0.991229
18.97,0.0795582,-0.0206898,-0.996615,0.0793463,0.115401,-0.990145,0.0795582,-0.0206898,-0.996615,0.0793463,0.115401,-0.990145,0.0793463,0.115401,-0.990145
18.98,0.0795582,-0.0206898,-0.996615,0.0793555,0.124918,-0.988988,0.0795582,-0.0206898,-0.996615,0.0793555,0.124918,-0.988988,0.0793555,0.124918,-0.988988
18.99,0.0795582,-0.0206898,-0.996615,0.0793456,0.134328,-0.987755,0.0795582,-0.0206898,-0.996615,0.0793456,0.134328,-0.987755,0.0793456,0.134328,-0.987755
19,0.0795582,-0.0206898,-0.996615,0.0793302,0.143884,-0.98641,0.0795582,-0.0206898,-0.996615,0.0793302,0.143884,-0.98641,0.0793302,0.143884,-0.98641
19.01,0.0795582,-0.0206898,-0.996615,0.0793146,0.153528,-0.984956,0.0795582,-0.0206898,-0.996615,0.0793146,0.153528,-0.984956,0.0793146,0.153528,-0.984956
19.02,0.0795582,-0.0206898,-0.996615,0.0793009,0.163201,-0.983401,0.0795582,-0.0206898,-0.996615,0.0793009,0.163201,-0.983401,0.0793009,0.163201,-0.983401
19.03,0.0795582,-0.0206898,-0.996615,0.0792688,0.172928,-0.981739,0.0795582,-0.0206898,-0.996615,0.0792688,0.172928,-0.981739,0.0792688,0.172928,-0.981739
19.04,0.0795582,-0.0206898,-0.996615,0.0792378,0.182766,-0.979958,0.0795582,-0.0206898,-0.996615,0.0792378,0.182766,-0.979958,0.0792378,0.182766,-0.979958
19.05,0.0795582,-0.0206898,-0.996615,0.0791941,0.192484,-0.978099,0.0795582,-0.0206898,-0.996615,0.0791941,0.192484,-0.978099,0.0791941,0.192484,-0.978099
19.06,0.0795582,-0.0206898,-0.996615,0.0791539,0.202258,-0.976128,0.0795582,-0.0206898,-0.996615,0.0791539,0.202258,-0.976128,0.0791539,0.202258,-0.976128
19.07,0.0795582,-0.0206898,-0.996615,0.0790865,0.212209,-0.974019,0.0795582,-0.0206898,-0.996615,0.0790865,0.212209,-0.974019,0.0790865,0.212209,-0.974019
19.08,0.0795582,-0.0206898,-0.996615,0.0790101,0.222045,-0.97183,0.0795582,-0.0206898,-0.996615,0.0790101,0.222045,-0.97183,0.0790101,0.222045,-0.97183
19.09,0.0795582,-0.0206898,-0.996615,0.0789307,0.231911,-0.96953,0.0795582,-0.0206898,-0.996615,0.0789307,0.231911,-0.96953,0.0789307,0.231911,-0.96953
19.1,0.0795582,-0.0206898,-0.996615,0.0788427,0.241715,-0.967139,0.0795582,-0.0206898,-0.996615,0.0788427,0.241715,-0.967139,0.0788427,0.241715,-0.967139
19.11,0.0795582,-0.0206898,-0.996615,0.078768,0.251442,-0.964662,0.0795582,-0.0206898,-0.996615,0.078768,0.251442,-0.964662,0.078768,0.251442,-0.964662
19.12,0.0795582,-0.0206898,-0.996615,0.078655,0.261109,-0.962099,0.0795582,-0.0206898,-0.996615,0.078655,0.261109,-0.962099,0.078655,0.261109,-0.962099
19.13,0.0795582,-0.0206898,-0.996615,0.0785445,0.270657,-0.959466,0.0795582,-0.0206898,-0.996615,0.0785445,0.270657,-0.959466,0.0785445,0.270657,-0.959466
19.14,0.0795582,-0.0206898,-0.996615,0.0784314,0.280156,-0.956745,0.0795582,-0.0206898,-0.996615,0.0784314,0.280156,-0.956745,0.0784314,0.280156,-0.956745
19.15,0.0795582,-0.0206898,-0.996615,0.07828,0.289489,-0.953975,0.0795582,-0.0206898,-0.996615,0.07828,0.289489,-0.953975,0.07828,0.289489,-0.953975
19.16,0.0795582,-0.0206898,-0.996615,0.0781392,0.298828,-0.951102,0.0795582,-0.0206898,-0.996615,0.0781392,0.298828,-0.951102,0.0781392,0.298828,-0.951102
19.17,0.0795582,-0.0206898,-0.996615,0.0780655,0.308173,-0.948122,0.0795582,-0.0206898,-0.996615,0.0780655,0.308173,-0.948122,0.0780655,0.308173,-0.948122
19.18,0.0795582,-0.0206898,-0.996615,0.0779752,0.317344,-0.945099,0.0795582,-0.0206898,-0.996615,0.0779752,0.317344,-0.945099,0.0779752,0.317344,-0.945099
19.19,0.0795582,-0.0206898,-0.996615,0.0778378,0.326548,-0.94197,0.0795582,-0.0206898,-0.996615,0.0778378,0.326548,-0.94197,0.0778378,0.326548,-0.94197
19.2,0.0795582,-0.0206898,-0.996615,0.0777013,0.335817,-0.938717,0.0795582,-0.0206898,-0.996615,0.0777013,0.335817,-0.938717,0.0777013,0.335817,-0.938717
