time,q0_x,q0_y,q0_z
11.16,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.17,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.18,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.19,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.2,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.21,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.22,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.23,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.24,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.25,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.26,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.27,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.28,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.29,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.3,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.31,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.32,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.33,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.34,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.35,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.36,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.37,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.38,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.39,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.4,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.41,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.42,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.43,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.44,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.45,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.46,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.47,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.48,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.49,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.5,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.51,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.52,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.53,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.54,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.55,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.56,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.57,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.58,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.59,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.6,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.61,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.62,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.63,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.64,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.65,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.66,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.67,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.68,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.69,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.7,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.71,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.72,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.73,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.74,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.75,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.76,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.77,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.78,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.79,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.8,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.81,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.82,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.83,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.84,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.85,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.86,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.87,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.88,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.89,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.9,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.91,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.92,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.93,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.94,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.95,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.96,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.97,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.98,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
11.99,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.01,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.02,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.03,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.04,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.05,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.06,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.07,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.08,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.09,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.1,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.11,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.12,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.13,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.14,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.15,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.16,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.17,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.18,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.19,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.2,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.21,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.22,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.23,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.24,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.25,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.26,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.27,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.28,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.29,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.3,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.31,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.32,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.33,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.34,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.35,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.36,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.37,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.38,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.39,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.4,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.41,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.42,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.43,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.44,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.45,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.46,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.47,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.48,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.49,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.5,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.51,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.52,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.53,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.54,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.55,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.56,0.996834,0.0702634,-0.0372125,0,0,1,0,0,1,0,0,1
12.56,0.996834,0.0702634,-0.0372125,-6.8041e-07,-0.0105157,0.999945,0,0,1,0,0,1
12.57,0.996834,0.0702634,-0.0372125,-4.49607e-06,-0.0201805,0.999796,0,0,1,0,0,1
12.58,0.996834,0.0702634,-0.0372125,-1.20107e-05,-0.0300027,0.99955,0,0,1,0,0,1
12.59,0.996834,0.0702634,-0.0372125,-2.44862e-05,-0.0407587,0.999169,0,0,1,0,0,1
12.6,0.996834,0.0702634,-0.0372125,-3.60733e-05,-0.0505402,0.998722,0,0,1,0,0,1
12.61,0.996834,0.0702634,-0.0372125,-5.22373e-05,-0.060588,0.998163,0,0,1,0,0,1
12.62,0.996834,0.0702634,-0.0372125,-9.30844e-05,-0.0715976,0.997434,0,0,1,0,0,1
12.63,0.996834,0.0702634,-0.0372125,-0.000142744,-0.0829038,0.996558,0,0,1,0,0,1
12.64,0.996834,0.0702634,-0.0372125,-0.000210083,-0.0944894,0.995526,0,0,1,0,0,1
12.65,0.996834,0.0702634,-0.0372125,-0.000280444,-0.105646,0.994404,0,0,1,0,0,1
12.66,0.996834,0.0702634,-0.0372125,-0.000349393,-0.115898,0.993261,0,0,1,0,0,1
12.67,0.996834,0.0702634,-0.0372125,-0.000424845,-0.125159,0.992137,0,0,1,0,0,1
12.68,0.996834,0.0702634,-0.0372125,-0.000476679,-0.133385,0.991064,0,0,1,0,0,1
12.69,0.996834,0.0702634,-0.0372125,-0.000551923,-0.144571,0.989494,0,0,1,0,0,1
12.7,0.996834,0.0702634,-0.0372125,-0.000638119,-0.156145,0.987734,0,0,1,0,0,1
12.71,0.996834,0.0702634,-0.0372125,-0.000716673,-0.169291,0.985566,0,0,1,0,0,1
12.72,0.996834,0.0702634,-0.0372125,-0.000819376,-0.181814,0.983333,0,0,1,0,0,1
12.73,0.996834,0.0702634,-0.0372125,-0.000916728,-0.193061,0.981186,0,0,1,0,0,1
12.74,0.996834,0.0702634,-0.0372125,-0.000993977,-0.20424,0.97892,0,0,1,0,0,1
12.75,0.996834,0.0702634,-0.0372125,-0.00107591,-0.216324,0.976321,0,0,1,0,0,1
12.76,0.996834,0.0702634,-0.0372125,-0.00116511,-0.230716,0.97302,0,0,1,0,0,1
12.77,0.996834,0.0702634,-0.0372125,-0.00127487,-0.244101,0.969749,0,0,1,0,0,1
12.78,0.996834,0.0702634,-0.0372125,-0.00137288,-0.256793,0.966465,0,0,1,0,0,1
12.79,0.996834,0.0702634,-0.0372125,-0.00145147,-0.269732,0.962934,0,0,1,0,0,1
12.8,0.996834,0.0702634,-0.0372125,-0.00160804,-0.282331,0.959316,0,0,1,0,0,1
12.81,0.996834,0.0702634,-0.0372125,-0.00172052,-0.293888,0.955838,0,0,1,0,0,1
12.82,0.996834,0.0702634,-0.0372125,-0.00179547,-0.304825,0.952407,0,0,1,0,0,1
12.83,0.996834,0.0702634,-0.0372125,-0.00187597,-0.314782,0.949162,0,0,1,0,0,1
12.84,0.996834,0.0702634,-0.0372125,-0.00194537,-0.324078,0.946028,0,0,1,0,0,1
12.85,0.996834,0.0702634,-0.0372125,-0.00201813,-0.331691,0.943386,0,0,1,0,0,1
12.86,0.996834,0.0702634,-0.0372125,-0.00211723,-0.339708,0.940529,0,0,1,0,0,1
12.87,0.996834,0.0702634,-0.0372125,-0.00222572,-0.349039,0.937106,0,0,1,0,0,1
12.88,0.996834,0.0702634,-0.0372125,-0.0023035,-0.358165,0.933655,0,0,1,0,0,1
12.89,0.996834,0.0702634,-0.0372125,-0.0024053,-0.368194,0.929746,0,0,1,0,0,1
12.9,0.996834,0.0702634,-0.0372125,-0.0025107,-0.379572,0.925159,0,0,1,0,0,1
12.91,0.996834,0.0702634,-0.0372125,-0.00259735,-0.391208,0.920299,0,0,1,0,0,1
12.92,0.996834,0.0702634,-0.0372125,-0.00267987,-0.401605,0.915809,0,0,1,0,0,1
12.93,0.996834,0.0702634,-0.0372125,-0.00278526,-0.413078,0.910691,0,0,1,0,0,1
12.94,0.996834,0.0702634,-0.0372125,-0.0028388,-0.423913,0.905698,0,0,1,0,0,1
12.95,0.996834,0.0702634,-0.0372125,-0.0028793,-0.435429,0.900219,0,0,1,0,0,1
12.96,0.996834,0.0702634,-0.0372125,-0.00296108,-0.447047,0.894505,0,0,1,0,0,1
12.97,0.996834,0.0702634,-0.0372125,-0.00306001,-0.457751,0.889075,0,0,1,0,0,1
12.98,0.996834,0.0702634,-0.0372125,-0.00322689,-0.468098,0.88367,0,0,1,0,0,1
12.99,0.996834,0.0702634,-0.0372125,-0.0034299,-0.47718,0.878799,0,0,1,0,0,1
13,0.996834,0.0702634,-0.0372125,-0.0035385,-0.484759,0.87464,0,0,1,0,0,1
13.01,0.996834,0.0702634,-0.0372125,-0.00364369,-0.491289,0.870989,0,0,1,0,0,1
13.02,0.996834,0.0702634,-0.0372125,-0.00377226,-0.498587,0.866832,0,0,1,0,0,1
13.03,0.996834,0.0702634,-0.0372125,-0.003942,-0.504853,0.863197,0,0,1,0,0,1
13.04,0.996834,0.0702634,-0.0372125,-0.00406291,-0.511102,0.859511,0,0,1,0,0,1
13.05,0.996834,0.0702634,-0.0372125,-0.00413826,-0.517104,0.855912,0,0,1,0,0,1
13.06,0.996834,0.0702634,-0.0372125,-0.00411524,-0.523839,0.851807,0,0,1,0,0,1
13.07,0.996834,0.0702634,-0.0372125,-0.00393247,-0.53046,0.847701,0,0,1,0,0,1
13.08,0.996834,0.0702634,-0.0372125,-0.00377344,-0.536437,0.843932,0,0,1,0,0,1
13.09,0.996834,0.0702634,-0.0372125,-0.00368336,-0.542852,0.839821,0,0,1,0,0,1
13.1,0.996834,0.0702634,-0.0372125,-0.00355688,-0.549704,0.835352,0,0,1,0,0,1
13.11,0.996834,0.0702634,-0.0372125,-0.00345102,-0.556761,0.830665,0,0,1,0,0,1
13.12,0.996834,0.0702634,-0.0372125,-0.0033483,-0.564552,0.825391,0,0,1,0,0,1
13.13,0.996834,0.0702634,-0.0372125,-0.00321574,-0.572959,0.819578,0,0,1,0,0,1
13.14,0.996834,0.0702634,-0.0372125,-0.00317491,-0.582684,0.812693,0,0,1,0,0,1
13.15,0.996834,0.0702634,-0.0372125,-0.00305234,-0.592731,0.805395,0,0,1,0,0,1
13.16,0.996834,0.0702634,-0.0372125,-0.00296785,-0.601568,0.798816,0,0,1,0,0,1
13.17,0.996834,0.0702634,-0.0372125,-0.00279582,-0.609929,0.792451,0,0,1,0,0,1
13.18,0.996834,0.0702634,-0.0372125,-0.00266194,-0.616365,0.787456,0,0,1,0,0,1
13.19,0.996834,0.0702634,-0.0372125,-0.00248252,-0.622348,0.782737,0,0,1,0,0,1
13.2,0.996834,0.0702634,-0.0372125,-0.00236979,-0.628196,0.778051,0,0,1,0,0,1
13.21,0.996834,0.0702634,-0.0372125,-0.00228745,-0.635044,0.772473,0,0,1,0,0,1
13.22,0.996834,0.0702634,-0.0372125,-0.00225232,-0.641916,0.766772,0,0,1,0,0,1
13.23,0.996834,0.0702634,-0.0372125,-0.00222958,-0.648372,0.76132,0,0,1,0,0,1
13.24,0.996834,0.0702634,-0.0372125,-0.00219692,-0.654335,0.756202,0,0,1,0,0,1
13.25,0.996834,0.0702634,-0.0372125,-0.00210967,-0.66053,0.750797,0,0,1,0,0,1
13.26,0.996834,0.0702634,-0.0372125,-0.00211996,-0.667309,0.744778,0,0,1,0,0,1
13.27,0.996834,0.0702634,-0.0372125,-0.00214688,-0.673057,0.739587,0,0,1,0,0,1
13.28,0.996834,0.0702634,-0.0372125,-0.00224868,-0.678471,0.734624,0,0,1,0,0,1
13.29,0.996834,0.0702634,-0.0372125,-0.00249145,-0.683999,0.729479,0,0,1,0,0,1
13.3,0.996834,0.0702634,-0.0372125,-0.00274926,-0.690272,0.723545,0,0,1,0,0,1
13.31,0.996834,0.0702634,-0.0372125,-0.00306673,-0.695997,0.718038,0,0,1,0,0,1
13.32,0.996834,0.0702634,-0.0372125,-0.00346879,-0.702262,0.71191,0,0,1,0,0,1
13.33,0.996834,0.0702634,-0.0372125,-0.0038568,-0.708435,0.705765,0,0,1,0,0,1
13.34,0.996834,0.0702634,-0.0372125,-0.00412791,-0.714871,0.699244,0,0,1,0,0,1
13.35,0.996834,0.0702634,-0.0372125,-0.00432729,-0.721213,0.692699,0,0,1,0,0,1
13.36,0.996834,0.0702634,-0.0372125,-0.00450245,-0.727861,0.68571,0,0,1,0,0,1
13.37,0.996834,0.0702634,-0.0372125,-0.00470055,-0.73324,0.679954,0,0,1,0,0,1
13.38,0.996834,0.0702634,-0.0372125,-0.00486769,-0.738501,0.674235,0,0,1,0,0,1
13.39,0.996834,0.0702634,-0.0372125,-0.00498817,-0.741743,0.670665,0,0,1,0,0,1
13.4,0.996834,0.0702634,-0.0372125,-0.00506372,-0.744866,0.667195,0,0,1,0,0,1
13.41,0.996834,0.0702634,-0.0372125,-0.00511162,-0.747699,0.664018,0,0,1,0,0,1
13.42,0.996834,0.0702634,-0.0372125,-0.00511351,-0.750951,0.660338,0,0,1,0,0,1
13.43,0.996834,0.0702634,-0.0372125,-0.00505753,-0.754792,0.655945,0,0,1,0,0,1
13.44,0.996834,0.0702634,-0.0372125,-0.00511587,-0.759132,0.650916,0,0,1,0,0,1
13.45,0.996834,0.0702634,-0.0372125,-0.00530592,-0.763229,0.646106,0,0,1,0,0,1
13.46,0.996834,0.0702634,-0.0372125,-0.00559388,-0.76681,0.64185,0,0,1,0,0,1
13.47,0.996834,0.0702634,-0.0372125,-0.00571913,-0.772054,0.635532,0,0,1,0,0,1
13.48,0.996834,0.0702634,-0.0372125,-0.00578333,-0.777858,0.628414,0,0,1,0,0,1
13.49,0.996834,0.0702634,-0.0372125,-0.00580482,-0.783475,0.621396,0,0,1,0,0,1
13.5,0.996834,0.0702634,-0.0372125,-0.00577537,-0.789486,0.613742,0,0,1,0,0,1
13.51,0.996834,0.0702634,-0.0372125,-0.00573892,-0.795583,0.605818,0,0,1,0,0,1
13.52,0.996834,0.0702634,-0.0372125,-0.00564249,-0.801972,0.597334,0,0,1,0,0,1
13.53,0.996834,0.0702634,-0.0372125,-0.00559109,-0.80799,0.58917,0,0,1,0,0,1
13.54,0.996834,0.0702634,-0.0372125,-0.00553138,-0.81386,0.581035,0,0,1,0,0,1
13.55,0.996834,0.0702634,-0.0372125,-0.00549747,-0.819771,0.572665,0,0,1,0,0,1
13.56,0.996834,0.0702634,-0.0372125,-0.00548758,-0.82645,0.562983,0,0,1,0,0,1
13.57,0.996834,0.0702634,-0.0372125,-0.00548258,-0.833574,0.552381,0,0,1,0,0,1
13.58,0.996834,0.0702634,-0.0372125,-0.00555558,-0.841516,0.540203,0,0,1,0,0,1
13.59,0.996834,0.0702634,-0.0372125,-0.00554534,-0.848735,0.52879,0,0,1,0,0,1
13.6,0.996834,0.0702634,-0.0372125,-0.00553577,-0.855088,0.518453,0,0,1,0,0,1
13.61,0.996834,0.0702634,-0.0372125,-0.00556902,-0.861098,0.508408,0,0,1,0,0,1
13.62,0.996834,0.0702634,-0.0372125,-0.00549788,-0.866644,0.498896,0,0,1,0,0,1
13.63,0.996834,0.0702634,-0.0372125,-0.0054901,-0.872985,0.487716,0,0,1,0,0,1
13.64,0.996834,0.0702634,-0.0372125,-0.00535264,-0.879937,0.475061,0,0,1,0,0,1
13.65,0.996834,0.0702634,-0.0372125,-0.00532378,-0.886315,0.463052,0,0,1,0,0,1
13.66,0.996834,0.0702634,-0.0372125,-0.00526124,-0.892129,0.451749,0,0,1,0,0,1
13.67,0.996834,0.0702634,-0.0372125,-0.00518602,-0.898253,0.439448,0,0,1,0,0,1
13.68,0.996834,0.0702634,-0.0372125,-0.00505962,-0.904075,0.427343,0,0,1,0,0,1
13.69,0.996834,0.0702634,-0.0372125,-0.0049686,-0.909171,0.416394,0,0,1,0,0,1
13.7,0.996834,0.0702634,-0.0372125,-0.0049371,-0.913993,0.4057,0,0,1,0,0,1
13.71,0.996834,0.0702634,-0.0372125,-0.00503042,-0.918874,0.394518,0,0,1,0,0,1
13.72,0.996834,0.0702634,-0.0372125,-0.00515611,-0.92397,0.38243,0,0,1,0,0,1
13.73,0.996834,0.0702634,-0.0372125,-0.00525532,-0.92905,0.369917,0,0,1,0,0,1
13.74,0.996834,0.0702634,-0.0372125,-0.00542782,-0.933732,0.357931,0,0,1,0,0,1
13.75,0.996834,0.0702634,-0.0372125,-0.00562924,-0.938016,0.346546,0,0,1,0,0,1
13.76,0.996834,0.0702634,-0.0372125,-0.00597453,-0.942586,0.333911,0,0,1,0,0,1
13.77,0.996834,0.0702634,-0.0372125,-0.00638776,-0.9474,0.319989,0,0,1,0,0,1
13.78,0.996834,0.0702634,-0.0372125,-0.00677279,-0.952218,0.305345,0,0,1,0,0,1
13.79,0.996834,0.0702634,-0.0372125,-0.00711833,-0.957509,0.288316,0,0,1,0,0,1
13.8,0.996834,0.0702634,-0.0372125,-0.00751169,-0.962008,0.272917,0,0,1,0,0,1
13.81,0.996834,0.0702634,-0.0372125,-0.00802772,-0.966198,0.257676,0,0,1,0,0,1
13.82,0.996834,0.0702634,-0.0372125,-0.00854294,-0.969643,0.244375,0,0,1,0,0,1
13.83,0.996834,0.0702634,-0.0372125,-0.00926812,-0.972394,0.233161,0,0,1,0,0,1
13.84,0.996834,0.0702634,-0.0372125,-0.00989232,-0.974776,0.222967,0,0,1,0,0,1
13.85,0.996834,0.0702634,-0.0372125,-0.0105177,-0.97762,0.210113,0,0,1,0,0,1
13.86,0.996834,0.0702634,-0.0372125,-0.0111874,-0.980469,0.196355,0,0,1,0,0,1
13.87,0.996834,0.0702634,-0.0372125,-0.0118048,-0.98311,0.182635,0,0,1,0,0,1
13.88,0.996834,0.0702634,-0.0372125,-0.0124608,-0.985614,0.16855,0,0,1,0,0,1
13.89,0.996834,0.0702634,-0.0372125,-0.0130839,-0.988215,0.152511,0,0,1,0,0,1
13.9,0.996834,0.0702634,-0.0372125,-0.0137024,-0.990832,0.1344,0,0,1,0,0,1
13.91,0.996834,0.0702634,-0.0372125,-0.01432,-0.99309,0.11648,0,0,1,0,0,1
13.92,0.996834,0.0702634,-0.0372125,-0.0148774,-0.994809,0.100664,0,0,1,0,0,1
13.93,0.996834,0.0702634,-0.0372125,-0.0154868,-0.996468,0.0825346,0,0,1,0,0,1
13.94,0.996834,0.0702634,-0.0372125,-0.0160891,-0.997722,0.0655107,0,0,1,0,0,1
13.95,0.996834,0.0702634,-0.0372125,-0.0166218,-0.998633,0.0495472,0,0,1,0,0,1
13.96,0.996834,0.0702634,-0.0372125,-0.0171749,-0.999285,0.0336921,0,0,1,0,0,1
13.97,0.996834,0.0702634,-0.0372125,-0.0176029,-0.999662,0.0191253,0,0,1,0,0,1
13.98,0.996834,0.0702634,-0.0372125,-0.0180911,-0.999828,0.00397449,0,0,1,0,0,1
13.99,0.996834,0.0702634,-0.0372125,-0.0186817,-0.999771,-0.0104097,0,0,1,0,0,1
14,0.996834,0.0702634,-0.0372125,-0.0194007,-0.999491,-0.0253409,0,0,1,0,0,1
14.01,0.996834,0.0702634,-0.0372125,-0.0201653,-0.999027,-0.0392268,0,0,1,0,0,1
14.02,0.996834,0.0702634,-0.0372125,-0.0209227,-0.998388,-0.0527631,0,0,1,0,0,1
14.03,0.996834,0.0702634,-0.0372125,-0.0216795,-0.997494,-0.0673428,0,0,1,0,0,1
14.04,0.996834,0.0702634,-0.0372125,-0.0226027,-0.996293,-0.0830046,0,0,1,0,0,1
14.05,0.996834,0.0702634,-0.0372125,-0.0235377,-0.994764,-0.0994482,0,0,1,0,0,1
14.06,0.996834,0.0702634,-0.0372125,-0.0244418,-0.993041,-0.115205,0,0,1,0,0,1
14.07,0.996834,0.0702634,-0.0372125,-0.0253119,-0.990945,-0.131863,0,0,1,0,0,1
14.08,0.996834,0.0702634,-0.0372125,-0.0261709,-0.988291,-0.15032,0,0,1,0,0,1
14.09,0.996834,0.0702634,-0.0372125,-0.0270809,-0.985591,-0.166962,0,0,1,0,0,1
14.1,0.996834,0.0702634,-0.0372125,-0.0281161,-0.982857,-0.182212,0,0,1,0,0,1
14.11,0.996834,0.0702634,-0.0372125,-0.0289907,-0.97981,-0.197819,0,0,1,0,0,1
14.12,0.996834,0.0702634,-0.0372125,-0.0299317,-0.976347,-0.214127,0,0,1,0,0,1
14.13,0.996834,0.0702634,-0.0372125,-0.0307454,-0.973204,-0.227879,0,0,1,0,0,1
14.14,0.996834,0.0702634,-0.0372125,-0.0315485,-0.969748,-0.242063,0,0,1,0,0,1
