time,q0_x,q0_y,q0_z,q1_x,q1_y,q1_z,q2_x,q2_y,q2_z,q3_x,q3_y,q3_z,q4_x,q4_y,q4_z
7.77,-0.00046074,0.00430985,-0.987198,0.152566,0.975507,0.020189,0.140291,-0.977509,-0.00101008,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.78,-0.000874773,0.00402213,-0.987198,0.152566,0.975641,0.0105688,0.140291,-0.977454,0.00862849,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.79,-0.00126154,0.00371956,-0.987198,0.152566,0.975682,0.00097111,0.140291,-0.977306,0.0182428,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.8,-0.00162502,0.00339867,-0.987198,0.152566,0.975631,-0.00871214,0.140291,-0.977064,0.027941,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.81,-0.00196439,0.00305916,-0.987198,0.152566,0.975484,-0.0184807,0.140291,-0.976725,0.0377228,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.82,-0.0022768,0.00270315,-0.987198,0.152566,0.975241,-0.0282686,0.140291,-0.976289,0.047522,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.83,-0.00256292,0.00232934,-0.987198,0.152566,0.9749,-0.0381096,0.140291,-0.975754,0.0573725,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.84,-0.00282367,0.00193511,-0.987198,0.152566,0.974457,-0.0480644,0.140291,-0.975114,0.0673349,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.85,-0.00305737,0.00152113,-0.987198,0.152566,0.973909,-0.0581062,0.140291,-0.974367,0.0773824,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.86,-0.00326268,0.00108808,-0.987198,0.152566,0.973256,-0.068212,0.140291,-0.973513,0.0874919,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.87,-0.00343696,0.000641395,-0.987198,0.152566,0.972504,-0.0782574,0.140291,-0.972563,0.0975391,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.88,-0.00358093,0.000180273,-0.987198,0.152566,0.971654,-0.0882677,0.140291,-0.971514,0.107549,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.89,-0.00369527,-0.000297368,-0.987198,0.152566,0.970701,-0.0982915,0.140291,-0.970362,0.117571,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.9,-0.00377909,-0.000786807,-0.987198,0.152566,0.969655,-0.108235,0.140291,-0.969119,0.12751,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.91,-0.00383291,-0.00128656,-0.987198,0.152566,0.968521,-0.118079,0.140291,-0.967789,0.137348,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.92,-0.00385753,-0.00179792,-0.987198,0.152566,0.967296,-0.127859,0.140291,-0.966369,0.147119,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.93,-0.00385326,-0.00232434,-0.987198,0.152566,0.965972,-0.137643,0.140291,-0.96485,0.156894,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.94,-0.00382026,-0.00286222,-0.987198,0.152566,0.964558,-0.147371,0.140291,-0.963243,0.16661,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.95,-0.00375899,-0.00341064,-0.987198,0.152566,0.963058,-0.157032,0.140291,-0.961549,0.176257,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.96,-0.00366859,-0.00397658,-0.987198,0.152566,0.96145,-0.16675,0.140291,-0.959748,0.185959,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.97,-0.0035515,-0.00454665,-0.987198,0.152566,0.959775,-0.176302,0.140291,-0.957881,0.195494,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.98,-0.00340566,-0.00513274,-0.987198,0.152566,0.957996,-0.185893,0.140291,-0.95591,0.205066,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
7.99,-0.00322964,-0.00573805,-0.987198,0.152566,0.956102,-0.195572,0.140291,-0.953823,0.214724,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8,-0.00302544,-0.00635453,-0.987198,0.152566,0.954117,-0.205212,0.140291,-0.951645,0.22434,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.01,-0.00279379,-0.00698067,-0.987198,0.152566,0.952046,-0.214792,0.140291,-0.949382,0.233896,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.02,-0.00253274,-0.00762169,-0.987198,0.152566,0.949871,-0.224396,0.140291,-0.947015,0.243472,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.03,-0.0022431,-0.00827509,-0.987198,0.152566,0.9476,-0.233987,0.140291,-0.944551,0.253034,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.04,-0.00192243,-0.00894564,-0.987198,0.152566,0.945214,-0.243635,0.140291,-0.94197,0.262652,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.05,-0.00157298,-0.00962801,-0.987198,0.152566,0.94273,-0.253265,0.140291,-0.939293,0.272248,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.06,-0.00119545,-0.0103208,-0.987198,0.152566,0.940154,-0.262859,0.140291,-0.936524,0.281807,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.07,-0.000793467,-0.0110181,-0.987198,0.152566,0.937507,-0.27234,0.140291,-0.933686,0.291252,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.08,-0.000363251,-0.0117267,-0.987198,0.152566,0.934763,-0.281808,0.140291,-0.930751,0.300681,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.09,0.000112893,-0.0124738,-0.987198,0.152566,0.931814,-0.291616,0.140291,-0.927603,0.310447,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.1,0.000608708,-0.0132171,-0.987198,0.152566,0.928822,-0.301208,0.140291,-0.924418,0.319996,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.11,0.00114004,-0.0139806,-0.987198,0.152566,0.925692,-0.3109,0.140291,-0.921091,0.329642,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.12,0.00169863,-0.014752,-0.987198,0.152566,0.922471,-0.320533,0.140291,-0.917676,0.339228,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.13,0.0022902,-0.0155389,-0.987198,0.152566,0.919127,-0.330207,0.140291,-0.914136,0.348852,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.14,0.00291068,-0.0163356,-0.987198,0.152566,0.915682,-0.339851,0.140291,-0.910495,0.358444,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.15,0.00356348,-0.0171462,-0.987198,0.152566,0.912116,-0.349517,0.140291,-0.906733,0.368056,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.16,0.00423951,-0.0179594,-0.987198,0.152566,0.908479,-0.359074,0.140291,-0.902901,0.377557,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.17,0.00495313,-0.0187923,-0.987198,0.152566,0.904691,-0.368725,0.140291,-0.898918,0.387149,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.18,0.00569044,-0.0196284,-0.987198,0.152566,0.900827,-0.378278,0.140291,-0.894859,0.396642,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.19,0.00645181,-0.0204684,-0.987198,0.152566,0.896882,-0.387749,0.140291,-0.890721,0.40605,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.2,0.00723376,-0.0213088,-0.987198,0.152566,0.892873,-0.397104,0.140291,-0.886521,0.415342,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.21,0.00804854,-0.022163,-0.987198,0.152566,0.888734,-0.406492,0.140291,-0.88219,0.424664,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.22,0.00889257,-0.0230267,-0.987198,0.152566,0.884484,-0.41587,0.140291,-0.877749,0.433974,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.23,0.00976881,-0.0239027,-0.987198,0.152566,0.880107,-0.425268,0.140291,-0.873179,0.443301,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.24,0.0106731,-0.0247865,-0.987198,0.152566,0.875623,-0.43464,0.140291,-0.868503,0.452599,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.25,0.0115879,-0.0256614,-0.987198,0.152566,0.871116,-0.443813,0.140291,-0.863808,0.461699,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.26,0.0125355,-0.0265488,-0.987198,0.152566,0.866475,-0.453017,0.140291,-0.858979,0.470827,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.27,0.0135167,-0.0274492,-0.987198,0.152566,0.861696,-0.462257,0.140291,-0.85401,0.479988,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.28,0.0144972,-0.0283314,-0.987198,0.152566,0.856943,-0.471218,0.140291,-0.849072,0.48887,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.29,0.0155109,-0.0292263,-0.987198,0.152566,0.852049,-0.480219,0.140291,-0.843993,0.49779,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.3,0.0165428,-0.0301206,-0.987198,0.152566,0.847086,-0.489128,0.140291,-0.838846,0.506616,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.31,0.0175943,-0.0310155,-0.987198,0.152566,0.842046,-0.497962,0.140291,-0.833624,0.515365,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.32,0.0186598,-0.0319067,-0.987198,0.152566,0.836952,-0.506681,0.140291,-0.828351,0.523997,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.33,0.0197334,-0.0327896,-0.987198,0.152566,0.831832,-0.515245,0.140291,-0.823053,0.532475,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.34,0.0208201,-0.0336686,-0.987198,0.152566,0.826661,-0.523703,0.140291,-0.817707,0.540845,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.35,0.0219176,-0.0345423,-0.987198,0.152566,0.821446,-0.532043,0.140291,-0.812319,0.549096,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.36,0.0230336,-0.0354169,-0.987198,0.152566,0.81615,-0.540329,0.140291,-0.806851,0.557292,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.37,0.0241553,-0.0362826,-0.987198,0.152566,0.810832,-0.548472,0.140291,-0.801364,0.565343,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.38,0.0252892,-0.0371448,-0.987198,0.152566,0.805458,-0.556526,0.140291,-0.795823,0.573304,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.39,0.026438,-0.0380057,-0.987198,0.152566,0.800016,-0.564513,0.140291,-0.790214,0.581198,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.4,0.0275995,-0.0388635,-0.987198,0.152566,0.794514,-0.572422,0.140291,-0.784547,0.589011,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.41,0.0287781,-0.0397217,-0.987198,0.152566,0.788929,-0.580284,0.140291,-0.778799,0.596776,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.42,0.0299888,-0.0405909,-0.987198,0.152566,0.783189,-0.5882,0.140291,-0.772893,0.604592,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.43,0.0312343,-0.0414725,-0.987198,0.152566,0.777279,-0.596183,0.140291,-0.766816,0.612472,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.44,0.0325002,-0.0423559,-0.987198,0.152566,0.771265,-0.604136,0.140291,-0.760635,0.62032,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.45,0.0337853,-0.0432401,-0.987198,0.152566,0.765151,-0.612054,0.140291,-0.754355,0.628131,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.46,0.0350983,-0.0441309,-0.987198,0.152566,0.758893,-0.61999,0.140291,-0.747931,0.635956,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.47,0.0364315,-0.0450227,-0.987198,0.152566,0.752527,-0.627896,0.140291,-0.741399,0.64375,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.48,0.0377472,-0.0458908,-0.987198,0.152566,0.74623,-0.635555,0.140291,-0.734941,0.651297,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.49,0.0390689,-0.046751,-0.987198,0.152566,0.73989,-0.643112,0.140291,-0.728441,0.658742,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.5,0.0403888,-0.0475987,-0.987198,0.152566,0.73354,-0.650529,0.140291,-0.721935,0.666046,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.51,0.0417402,-0.048455,-0.987198,0.152566,0.72702,-0.657993,0.140291,-0.715257,0.673393,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.52,0.0430776,-0.0492912,-0.987198,0.152566,0.720546,-0.665256,0.140291,-0.70863,0.680541,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.53,0.0444122,-0.0501149,-0.987198,0.152566,0.714065,-0.672385,0.140291,-0.701998,0.687554,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.54,0.04575,-0.0509298,-0.987198,0.152566,0.707545,-0.679419,0.140291,-0.695328,0.694471,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.55,0.0471082,-0.0517465,-0.987198,0.152566,0.7009,-0.686447,0.140291,-0.688534,0.70138,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.56,0.0484848,-0.0525635,-0.987198,0.152566,0.694138,-0.69346,0.140291,-0.681623,0.708272,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.57,0.0498758,-0.0533781,-0.987198,0.152566,0.687276,-0.700437,0.140291,-0.674612,0.715125,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.58,0.0512443,-0.0541691,-0.987198,0.152566,0.680494,-0.707198,0.140291,-0.667685,0.721764,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.59,0.0526209,-0.0549546,-0.987198,0.152566,0.67364,-0.7139,0.140291,-0.660688,0.728341,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.6,0.0540241,-0.0557446,-0.987198,0.152566,0.666619,-0.72063,0.140291,-0.653523,0.734944,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.61,0.0554383,-0.0565303,-0.987198,0.152566,0.659506,-0.727315,0.140291,-0.646267,0.7415,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.62,0.0568422,-0.0572999,-0.987198,0.152566,0.652407,-0.733856,0.140291,-0.639027,0.747912,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.63,0.0582433,-0.0580577,-0.987198,0.152566,0.645282,-0.740293,0.140291,-0.631764,0.754219,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.64,0.0596331,-0.0587994,-0.987198,0.152566,0.638175,-0.74659,0.140291,-0.624521,0.760386,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.65,0.0610428,-0.0595416,-0.987198,0.152566,0.630922,-0.75289,0.140291,-0.617132,0.766554,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.66,0.0624647,-0.0602801,-0.987198,0.152566,0.62356,-0.75916,0.140291,-0.609634,0.772689,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.67,0.0638963,-0.0610133,-0.987198,0.152566,0.6161,-0.765387,0.140291,-0.602039,0.77878,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.68,0.0653472,-0.0617459,-0.987198,0.152566,0.608487,-0.771613,0.140291,-0.594291,0.784866,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.69,0.0668155,-0.0624765,-0.987198,0.152566,0.600728,-0.77783,0.140291,-0.586397,0.79094,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.7,0.0682838,-0.0631964,-0.987198,0.152566,0.592912,-0.783963,0.140291,-0.578447,0.79693,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.71,0.0697485,-0.0639038,-0.987198,0.152566,0.585054,-0.790001,0.140291,-0.570458,0.802823,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.72,0.0711902,-0.0645896,-0.987198,0.152566,0.57726,-0.795867,0.140291,-0.562535,0.808545,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.73,0.0726393,-0.0652684,-0.987198,0.152566,0.569363,-0.801688,0.140291,-0.55451,0.81422,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.74,0.0741158,-0.0659492,-0.987198,0.152566,0.561248,-0.807543,0.140291,-0.546267,0.819925,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.75,0.0755853,-0.0666159,-0.987198,0.152566,0.553101,-0.813295,0.140291,-0.537994,0.825526,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.76,0.0770429,-0.0672665,-0.987198,0.152566,0.544948,-0.818929,0.140291,-0.529716,0.831009,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.77,0.078497,-0.0679046,-0.987198,0.152566,0.536739,-0.824479,0.140291,-0.521384,0.836406,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.78,0.0799534,-0.0685329,-0.987198,0.152566,0.52844,-0.829968,0.140291,-0.512963,0.841741,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.79,0.0814232,-0.0691559,-0.987198,0.152566,0.519981,-0.835438,0.140291,-0.504383,0.847054,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.8,0.0828938,-0.0697678,-0.987198,0.152566,0.511431,-0.840843,0.140291,-0.495713,0.852299,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.81,0.084369,-0.0703702,-0.987198,0.152566,0.502764,-0.846197,0.140291,-0.486926,0.857491,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.82,0.0858241,-0.0709529,-0.987198,0.152566,0.494122,-0.851412,0.140291,-0.478167,0.862544,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.83,0.0872532,-0.071514,-0.987198,0.152566,0.48554,-0.856471,0.140291,-0.469471,0.867442,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.84,0.0886933,-0.072068,-0.987198,0.152566,0.476794,-0.861506,0.140291,-0.460611,0.872313,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.85,0.0901114,-0.0726021,-0.987198,0.152566,0.468081,-0.866403,0.140291,-0.451787,0.877047,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.86,0.0915165,-0.07312,-0.987198,0.152566,0.459344,-0.871196,0.140291,-0.442941,0.881676,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.87,0.0929282,-0.0736287,-0.987198,0.152566,0.450457,-0.875953,0.140291,-0.433947,0.886266,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.88,0.0943305,-0.0741222,-0.987198,0.152566,0.441517,-0.88062,0.140291,-0.4249,0.890764,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.89,0.0957177,-0.0745986,-0.987198,0.152566,0.432558,-0.88518,0.140291,-0.415836,0.895155,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.9,0.0970734,-0.0750525,-0.987198,0.152566,0.423686,-0.889582,0.140291,-0.406863,0.899389,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.91,0.0984164,-0.0754906,-0.987198,0.152566,0.414777,-0.893889,0.140291,-0.397854,0.903528,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.92,0.0997418,-0.0759113,-0.987198,0.152566,0.405862,-0.898088,0.140291,-0.388842,0.907558,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.93,0.101058,-0.0763174,-0.987198,0.152566,0.39688,-0.902207,0.140291,-0.379764,0.911508,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.94,0.102361,-0.0767073,-0.987198,0.152566,0.387863,-0.906232,0.140291,-0.370653,0.915362,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.95,0.103654,-0.0770823,-0.987198,0.152566,0.378776,-0.910178,0.140291,-0.361474,0.919135,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.96,0.104938,-0.0774423,-0.987198,0.152566,0.369615,-0.914045,0.140291,-0.352222,0.922828,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.97,0.106208,-0.077786,-0.987198,0.152566,0.360404,-0.917822,0.140291,-0.342921,0.92643,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.98,0.107471,-0.0781149,-0.987198,0.152566,0.351097,-0.921528,0.140291,-0.333525,0.929958,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
8.99,0.10874,-0.0784322,-0.987198,0.152566,0.341579,-0.925202,0.140291,-0.323919,0.933452,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9,0.109981,-0.0787289,-0.987198,0.152566,0.332108,-0.928745,0.140291,-0.314363,0.936814,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.01,0.111188,-0.0790042,-0.987198,0.152566,0.322731,-0.932143,0.140291,-0.304904,0.940032,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.02,0.112367,-0.0792599,-0.987198,0.152566,0.313401,-0.935415,0.140291,-0.295494,0.943127,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.03,0.113531,-0.0794992,-0.987198,0.152566,0.304007,-0.938603,0.140291,-0.286022,0.946134,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.04,0.114687,-0.0797227,-0.987198,0.152566,0.294505,-0.941719,0.140291,-0.276443,0.949068,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.05,0.11583,-0.0799296,-0.987198,0.152566,0.284914,-0.944754,0.140291,-0.266777,0.951919,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.06,0.11696,-0.0801195,-0.987198,0.152566,0.275236,-0.947706,0.140291,-0.257024,0.954685,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.07,0.118057,-0.080289,-0.987198,0.152566,0.265642,-0.950523,0.140291,-0.247359,0.957319,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.08,0.119123,-0.0804392,-0.987198,0.152566,0.256101,-0.953219,0.140291,-0.237749,0.959831,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.09,0.120182,-0.0805731,-0.987198,0.152566,0.246417,-0.955848,0.140291,-0.227997,0.962273,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.1,0.121211,-0.0806879,-0.987198,0.152566,0.236773,-0.958358,0.140291,-0.218289,0.964598,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.11,0.122245,-0.0807868,-0.987198,0.152566,0.226858,-0.96083,0.140291,-0.208309,0.966878,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.12,0.12325,-0.0808663,-0.987198,0.152566,0.216962,-0.963185,0.140291,-0.198349,0.969043,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.13,0.12423,-0.0809267,-0.987198,0.152566,0.207055,-0.965434,0.140291,-0.188382,0.9711,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.14,0.12518,-0.080968,-0.987198,0.152566,0.197196,-0.967563,0.140291,-0.178465,0.973039,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.15,0.126125,-0.0809908,-0.987198,0.152566,0.18711,-0.96963,0.140291,-0.168321,0.974911,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.16,0.127037,-0.0809942,-0.987198,0.152566,0.177075,-0.971576,0.140291,-0.158232,0.976662,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.17,0.127914,-0.0809786,-0.987198,0.152566,0.167133,-0.973396,0.140291,-0.148237,0.978289,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.18,0.128761,-0.0809445,-0.987198,0.152566,0.157237,-0.9751,0.140291,-0.138292,0.979801,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.19,0.129589,-0.0808913,-0.987198,0.152566,0.147232,-0.976716,0.140291,-0.128239,0.981222,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.2,0.130389,-0.0808195,-0.987198,0.152566,0.137239,-0.978222,0.140291,-0.118199,0.982534,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.21,0.131172,-0.0807277,-0.987198,0.152566,0.127116,-0.979639,0.140291,-0.108032,0.983754,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.22,0.131936,-0.0806153,-0.987198,0.152566,0.116846,-0.980965,0.140291,-0.0977183,0.98488,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.23,0.132675,-0.0804828,-0.987198,0.152566,0.106526,-0.982185,0.140291,-0.0873578,0.985899,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.24,0.133385,-0.0803305,-0.987198,0.152566,0.0961838,-0.983295,0.140291,-0.0769765,0.986806,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.25,0.13406,-0.0801603,-0.987198,0.152566,0.0859348,-0.984283,0.140291,-0.0666912,0.987595,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.26,0.134702,-0.0799718,-0.987198,0.152566,0.0757136,-0.985159,0.140291,-0.0564359,0.98827,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.27,0.135316,-0.0797644,-0.987198,0.152566,0.0654926,-0.985925,0.140291,-0.0461831,0.988837,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.28,0.135902,-0.0795371,-0.987198,0.152566,0.0552095,-0.986586,0.140291,-0.0358701,0.989296,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.29,0.136451,-0.0792944,-0.987198,0.152566,0.0450663,-0.98713,0.140291,-0.0256995,0.989641,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.3,0.136966,-0.0790362,-0.987198,0.152566,0.0350221,-0.987562,0.140291,-0.0156302,0.989877,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.31,0.13745,-0.0787608,-0.987198,0.152566,0.0249945,-0.98789,0.140291,-0.00557964,0.990007,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.32,0.137907,-0.0784673,-0.987198,0.152566,0.0149504,-0.988113,0.140291,0.00448542,0.990033,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.33,0.138329,-0.07816,-0.987198,0.152566,0.00501763,-0.988231,0.140291,0.0144368,0.989955,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.34,0.138724,-0.0778334,-0.987198,0.152566,-0.00498073,-0.988246,0.140291,0.0244519,0.989773,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.35,0.139088,-0.0774925,-0.987198,0.152566,-0.0148998,-0.988158,0.140291,0.0343856,0.98949,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
9.36,0.13942,-0.0771369,-0.987198,0.152566,-0.024764,-0.98797,0.140291,0.0442622,0.989107,0.152566,0.0563625,0.986685,0.152566,0.0563625,0.986685
