time,x,y,z,microwave_val
1.018,-0.00315169,-0.852449,0.526063,-0.728119
1.019,-0.0026511,-0.852981,0.525214,-0.721229
1.02,-0.00378762,-0.85351,0.524366,-0.714266
1.021,-0.00395438,-0.854037,0.523514,-0.707231
1.022,-0.00537029,-0.854554,0.522661,-0.700126
1.023,-0.0063489,-0.855071,0.521807,-0.692951
1.024,-0.00613411,-0.855595,0.520952,-0.685707
1.025,-0.00786493,-0.856102,0.520097,-0.678394
1.026,-0.00839114,-0.856616,0.51924,-0.671013
1.027,-0.00911107,-0.85713,0.518385,-0.663565
1.028,-0.0107341,-0.857636,0.517531,-0.656051
1.029,-0.010337,-0.858159,0.516674,-0.648471
1.03,-0.00647528,-0.858713,0.515816,-0.640826
1.031,-0.0101242,-0.859192,0.514956,-0.633118
1.032,-0.0122446,-0.859679,0.514097,-0.625346
1.033,-0.0123837,-0.860196,0.51324,-0.617511
1.034,-0.0123332,-0.86071,0.51238,-0.609615
1.035,-0.00933904,-0.861261,0.511519,-0.601657
1.036,-0.00832413,-0.861783,0.510658,-0.59364
1.037,-0.00996767,-0.862279,0.509798,-0.585563
1.038,-0.0117281,-0.862769,0.508937,-0.577427
1.039,-0.0103085,-0.863299,0.508076,-0.569234
1.04,-0.00684759,-0.86384,0.507212,-0.560984
1.041,-0.00559508,-0.864357,0.506348,-0.552678
1.042,-0.00698957,-0.864855,0.505485,-0.544317
1.043,-0.0109302,-0.865321,0.504621,-0.535901
1.044,-0.0130384,-0.865796,0.503756,-0.527431
1.045,-0.00867792,-0.866357,0.502891,-0.518909
1.046,-0.0103411,-0.866843,0.502026,-0.510335
1.047,-0.0112772,-0.867334,0.501159,-0.50171
1.048,-0.0151227,-0.867776,0.500292,-0.493035
1.049,-0.0155059,-0.86827,0.499424,-0.48431
1.05,-0.0204238,-0.86867,0.498557,-0.475537
1.051,-0.0194644,-0.869192,0.49769,-0.466716
1.052,-0.0204722,-0.869669,0.496822,-0.457849
1.053,-0.0172725,-0.870235,0.495952,-0.448936
1.054,-0.01705,-0.870736,0.495082,-0.439978
1.055,-0.0185549,-0.871201,0.494211,-0.430976
1.056,-0.0204882,-0.871655,0.493342,-0.421931
1.057,-0.0189657,-0.872178,0.492468,-0.412844
1.058,-0.0207517,-0.872629,0.491595,-0.403715
1.059,-0.022504,-0.873078,0.490723,-0.394547
1.06,-0.0230783,-0.873554,0.48985,-0.385338
1.061,-0.0213809,-0.874086,0.488976,-0.376091
1.062,-0.0225243,-0.874548,0.488103,-0.366807
1.063,-0.0246873,-0.874977,0.487228,-0.357486
1.064,-0.0246647,-0.875464,0.486352,-0.348129
1.065,-0.0307203,-0.875758,0.485477,-0.338737
1.066,-0.0324116,-0.87618,0.484599,-0.329311
1.067,-0.0328925,-0.876645,0.483723,-0.319853
1.068,-0.0320708,-0.877159,0.482845,-0.310362
1.069,-0.0299363,-0.877718,0.481969,-0.300841
1.07,-0.0301841,-0.878195,0.481093,-0.291289
1.071,-0.0274117,-0.878767,0.480215,-0.281709
1.072,-0.0285942,-0.879215,0.479339,-0.2721
1.073,-0.0277094,-0.879724,0.47846,-0.262463
1.074,-0.029499,-0.880144,0.477581,-0.252801
1.075,-0.0330531,-0.880496,0.476701,-0.243113
1.076,-0.0355911,-0.880877,0.475822,-0.233401
1.077,-0.0382615,-0.881242,0.474942,-0.223666
1.078,-0.0374104,-0.881749,0.474058,-0.213908
1.079,-0.0326437,-0.882413,0.473177,-0.204129
1.08,-0.0393071,-0.882613,0.472294,-0.19433
1.081,-0.0371076,-0.883185,0.471413,-0.184511
1.082,-0.0380567,-0.883617,0.470531,-0.174674
1.083,-0.0394675,-0.884026,0.469647,-0.164819
1.084,-0.0416096,-0.884397,0.468763,-0.154947
1.085,-0.0436551,-0.884772,0.467881,-0.145061
1.086,-0.0443573,-0.885205,0.466996,-0.135159
1.087,-0.0449131,-0.885643,0.466111,-0.125245
1.088,-0.0451619,-0.886096,0.465225,-0.115317
1.089,-0.0488814,-0.886364,0.464339,-0.105378
1.09,-0.0504888,-0.886738,0.463453,-0.0954289
1.091,-0.0516199,-0.887137,0.462567,-0.0854699
1.092,-0.0495527,-0.887717,0.461679,-0.0755024
1.093,-0.0485056,-0.888236,0.460791,-0.0655273
1.094,-0.0492263,-0.888656,0.459902,-0.0555457
1.095,-0.0487979,-0.889139,0.459013,-0.0455585
1.096,-0.0440856,-0.889844,0.458124,-0.0355668
1.097,-0.0442891,-0.89029,0.457233,-0.0255715
1.098,-0.048202,-0.890544,0.456343,-0.0155737
1.099,-0.0477137,-0.891029,0.455453,-0.00557426
1.1,-0.0498434,-0.891367,0.454562,0.0044257
1.101,-0.0487816,-0.891881,0.453671,0.0144252
1.102,-0.0473768,-0.89241,0.452779,0.0244233
1.103,-0.044289,-0.893021,0.451886,0.0344189
1.104,-0.0450837,-0.893435,0.450994,0.0444111
1.105,-0.0434481,-0.893971,0.450103,0.0543988
1.106,-0.0413983,-0.894519,0.449209,0.0643812
1.107,-0.037002,-0.895164,0.448316,0.074357
1.108,-0.0369837,-0.895616,0.447423,0.0843255
1.109,-0.0401893,-0.895924,0.446526,0.0942855
1.11,-0.0409866,-0.896335,0.44563,0.104236
1.111,-0.0454479,-0.896563,0.444733,0.114176
1.112,-0.047778,-0.896888,0.443837,0.124105
1.113,-0.0518707,-0.897108,0.442942,0.134021
1.114,-0.052567,-0.897509,0.442044,0.143924
1.115,-0.051803,-0.897999,0.441149,0.153813
1.116,-0.0487053,-0.898613,0.44025,0.163686
1.117,-0.0477056,-0.899105,0.439351,0.173543
1.118,-0.049954,-0.899426,0.438454,0.183382
1.119,-0.050305,-0.899845,0.437554,0.193203
1.12,-0.0440355,-0.900624,0.43666,0.203005
1.121,-0.0429899,-0.901112,0.43576,0.212786
1.122,-0.04586,-0.901409,0.434861,0.222547
1.123,-0.0486345,-0.901698,0.433959,0.232284
1.124,-0.047982,-0.902167,0.433057,0.241999
1.125,-0.0473522,-0.902632,0.432155,0.25169
1.126,-0.0508065,-0.902879,0.431253,0.261355
1.127,-0.0468751,-0.903522,0.43035,0.270994
1.128,-0.0460228,-0.903996,0.429446,0.280606
1.129,-0.0461741,-0.904419,0.428543,0.29019
1.13,-0.0457683,-0.904865,0.427637,0.299745
1.131,-0.0421568,-0.905469,0.426732,0.30927
1.132,-0.0435163,-0.905832,0.425827,0.318765
1.133,-0.0434626,-0.906261,0.424922,0.328227
1.134,-0.0412571,-0.906783,0.424013,0.337656
1.135,-0.0401796,-0.907258,0.423107,0.347052
1.136,-0.0422192,-0.907588,0.4222,0.356413
1.137,-0.0404469,-0.908092,0.421292,0.365738
1.138,-0.0420934,-0.908438,0.420384,0.375027
1.139,-0.0412845,-0.908894,0.419475,0.384278
1.14,-0.0366173,-0.909514,0.418566,0.393491
1.141,-0.0367354,-0.909927,0.417656,0.402664
1.142,-0.0370677,-0.910334,0.416748,0.411798
1.143,-0.0361409,-0.910788,0.415837,0.42089
1.144,-0.040772,-0.911008,0.414926,0.429939
1.145,-0.0411777,-0.911407,0.414017,0.438946
1.146,-0.042178,-0.911773,0.413104,0.447909
1.147,-0.0429939,-0.91215,0.412193,0.456828
1.148,-0.0444021,-0.912496,0.411282,0.4657
1.149,-0.0458936,-0.912832,0.410369,0.474526
1.15,-0.0451452,-0.913284,0.409458,0.483305
1.151,-0.0418032,-0.913853,0.408545,0.492035
1.152,-0.0380395,-0.914425,0.40763,0.500716
1.153,-0.0391822,-0.914793,0.40672,0.509347
1.154,-0.0370629,-0.915288,0.405805,0.517927
1.155,-0.0328842,-0.915855,0.40489,0.526455
1.156,-0.0333513,-0.916243,0.403974,0.534931
1.157,-0.0367469,-0.916515,0.403057,0.543353
1.158,-0.0348093,-0.916994,0.402141,0.551721
1.159,-0.034765,-0.9174,0.401225,0.560033
1.16,-0.034797,-0.9178,0.400307,0.56829
1.161,-0.0319124,-0.918305,0.39939,0.576489
1.162,-0.0293063,-0.918793,0.398472,0.584631
1.163,-0.03032,-0.919158,0.397553,0.592715
1.164,-0.0319725,-0.919499,0.396634,0.600739
1.165,-0.0327898,-0.919868,0.395715,0.608704
1.166,-0.0317444,-0.920298,0.394794,0.616607
1.167,-0.0316851,-0.920696,0.393874,0.624449
1.168,-0.0354494,-0.920953,0.392954,0.632228
1.169,-0.0369802,-0.921288,0.392033,0.639944
1.17,-0.036069,-0.921717,0.391112,0.647596
1.171,-0.0406328,-0.92192,0.390192,0.655184
1.172,-0.0422259,-0.922238,0.389269,0.662705
1.173,-0.0444405,-0.922524,0.388348,0.670161
1.174,-0.0420066,-0.92303,0.387426,0.67755
1.175,-0.0439982,-0.923325,0.386504,0.68487
1.176,-0.0427534,-0.923772,0.385581,0.692123
1.177,-0.0427367,-0.924163,0.384659,0.699306
1.178,-0.043312,-0.924521,0.383735,0.706419
1.179,-0.0422591,-0.924953,0.38281,0.713461
1.18,-0.0410563,-0.92539,0.381885,0.720432
1.181,-0.0392572,-0.925857,0.380963,0.727332
1.182,-0.0427094,-0.926087,0.380038,0.734158
1.183,-0.0433758,-0.926435,0.379112,0.740911
1.184,-0.0427971,-0.926841,0.378185,0.74759
1.185,-0.042728,-0.927223,0.377258,0.754194
1.186,-0.0427676,-0.927599,0.376331,0.760723
1.187,-0.0436918,-0.927934,0.375404,0.767175
1.188,-0.0446915,-0.928261,0.374476,0.773551
1.189,-0.0435826,-0.92869,0.373549,0.77985
1.19,-0.043854,-0.929052,0.37262,0.78607
1.191,-0.042387,-0.929493,0.371691,0.792212
1.192,-0.0431064,-0.929831,0.370762,0.798275
1.193,-0.0436022,-0.930179,0.369832,0.804258
1.194,-0.0447956,-0.930497,0.368904,0.81016
1.195,-0.0447361,-0.930868,0.367973,0.815982
1.196,-0.0464221,-0.931153,0.367042,0.821722
1.197,-0.0464504,-0.931522,0.366112,0.827379
1.198,-0.0482261,-0.931801,0.365182,0.832954
1.199,-0.0488459,-0.93214,0.364253,0.838446
1.2,-0.0499062,-0.932447,0.36332,0.843854
1.201,-0.048531,-0.932883,0.362388,0.849177
1.202,-0.0494999,-0.933197,0.361456,0.854416
1.203,-0.052457,-0.933398,0.360523,0.859569
1.204,-0.0546451,-0.933633,0.35959,0.864636
1.205,-0.0542356,-0.934025,0.358659,0.869617
1.206,-0.0552846,-0.934329,0.357728,0.874511
1.207,-0.0513211,-0.934912,0.356793,0.879317
1.208,-0.0496297,-0.935359,0.355858,0.884035
1.209,-0.0536806,-0.935493,0.354923,0.888665
1.21,-0.0553264,-0.935753,0.353988,0.893206
1.211,-0.0576023,-0.93597,0.353053,0.897658
1.212,-0.0585523,-0.936263,0.352116,0.90202
1.213,-0.0623024,-0.936367,0.351178,0.906292
1.214,-0.0601643,-0.936859,0.350242,0.910473
1.215,-0.0551884,-0.937516,0.349305,0.914563
1.216,-0.0549344,-0.937881,0.348368,0.918561
1.217,-0.058636,-0.938005,0.34743,0.922468
1.218,-0.0576465,-0.938415,0.346493,0.926283
1.219,-0.057228,-0.938791,0.345555,0.930005
1.22,-0.058344,-0.93907,0.344618,0.933634
1.221,-0.0559991,-0.939558,0.343678,0.937169
1.222,-0.0608801,-0.939598,0.342739,0.940611
1.223,-0.064593,-0.939694,0.3418,0.943959
1.224,-0.0659666,-0.939939,0.34086,0.947212
1.225,-0.064181,-0.940403,0.33992,0.950371
1.226,-0.0613884,-0.940931,0.33898,0.953434
1.227,-0.0633809,-0.941136,0.338038,0.956403
1.228,-0.0655003,-0.94133,0.337098,0.959275
1.229,-0.0673066,-0.94154,0.336156,0.962052
1.23,-0.0699386,-0.941689,0.335217,0.964733
1.231,-0.0703654,-0.941996,0.334276,0.967317
1.232,-0.0712653,-0.942263,0.333334,0.969804
1.233,-0.0676227,-0.942863,0.332391,0.972194
1.234,-0.0682621,-0.943149,0.331448,0.974487
1.235,-0.0706021,-0.943308,0.330505,0.976683
1.236,-0.0707352,-0.943633,0.329563,0.978781
1.237,-0.0725171,-0.943826,0.328619,0.980781
1.238,-0.0693282,-0.944392,0.327675,0.982683
1.239,-0.0723844,-0.944501,0.326734,0.984487
1.24,-0.0695213,-0.945046,0.325791,0.986192
1.241,-0.0706564,-0.945287,0.324846,0.987799
1.242,-0.0721367,-0.945501,0.323901,0.989307
1.243,-0.0705934,-0.945941,0.322955,0.990716
1.244,-0.071641,-0.946186,0.322009,0.992026
1.245,-0.0754152,-0.946218,0.321064,0.993237
1.246,-0.075871,-0.946502,0.320118,0.994348
1.247,-0.074099,-0.946962,0.319171,0.99536
1.248,-0.0716868,-0.947471,0.318225,0.996272
1.249,-0.069548,-0.94795,0.317278,0.997085
1.25,-0.0708158,-0.948177,0.316332,0.997798
1.251,-0.0722348,-0.948387,0.315384,0.998412
1.252,-0.0768593,-0.948341,0.314436,0.998925
1.253,-0.0750378,-0.948803,0.313488,0.999339
1.254,-0.0735875,-0.949229,0.312539,0.999652
1.255,-0.0708473,-0.949753,0.311591,0.999866
1.256,-0.0717809,-0.949994,0.310641,0.99998
1.257,-0.0695171,-0.950474,0.309691,0.999993
1.258,-0.0733875,-0.950497,0.308742,0.999907
1.259,-0.0744511,-0.950725,0.307792,0.999721
1.26,-0.0757109,-0.950933,0.306842,0.999435
1.261,-0.0770524,-0.951131,0.30589,0.999048
1.262,-0.0718079,-0.951841,0.304937,0.998562
1.263,-0.0725616,-0.952091,0.303986,0.997976
1.264,-0.0702874,-0.952565,0.303033,0.997291
1.265,-0.067287,-0.953083,0.30208,0.996505
1.266,-0.0722087,-0.953033,0.30113,0.99562
1.267,-0.067551,-0.953678,0.300178,0.994635
1.268,-0.0651388,-0.954147,0.299224,0.993551
1.269,-0.0602589,-0.954769,0.29827,0.992368
1.27,-0.0611365,-0.955011,0.297316,0.991085
1.271,-0.0602151,-0.955368,0.296361,0.989703
1.272,-0.0646004,-0.955378,0.295406,0.988222
1.273,-0.0628625,-0.955795,0.294452,0.986643
1.274,-0.061002,-0.956215,0.293497,0.984964
1.275,-0.0584786,-0.956666,0.292541,0.983187
1.276,-0.0553073,-0.957152,0.291586,0.981312
1.277,-0.0552039,-0.957449,0.290629,0.979339
1.278,-0.0560295,-0.957694,0.289672,0.977268
1.279,-0.0554006,-0.958021,0.288714,0.975099
1.28,-0.0586942,-0.958115,0.287757,0.972833
1.281,-0.0618322,-0.958209,0.2868,0.970469
1.282,-0.0625758,-0.958447,0.285841,0.968008
1.283,-0.0664965,-0.958472,0.284884,0.965451
1.284,-0.0671544,-0.958711,0.283926,0.962796
1.285,-0.0650583,-0.959139,0.282967,0.960046
1.286,-0.0618352,-0.959635,0.282007,0.9572
1.287,-0.0602237,-0.96002,0.281048,0.954258
1.288,-0.0653935,-0.959963,0.280088,0.95122
1.289,-0.0662666,-0.960183,0.279128,0.948087
1.29,-0.0678139,-0.960358,0.278169,0.94486
1.291,-0.0667823,-0.96071,0.277209,0.941538
1.292,-0.0684333,-0.960874,0.276249,0.938122
1.293,-0.0726984,-0.960837,0.275289,0.934612
1.294,-0.0736216,-0.961043,0.274328,0.931009
1.295,-0.0749919,-0.961211,0.273367,0.927312
1.296,-0.0740177,-0.961561,0.272406,0.923523
1.297,-0.0717523,-0.962003,0.271444,0.919642
1.298,-0.0737934,-0.96212,0.270482,0.915668
1.299,-0.0788274,-0.961994,0.269521,0.911603
1.3,-0.0834567,-0.961873,0.268559,0.907447
1.301,-0.0852187,-0.961986,0.267597,0.9032
1.302,-0.0863178,-0.962157,0.266635,0.898863
1.303,-0.085257,-0.962519,0.265673,0.894435
1.304,-0.0866758,-0.962657,0.264711,0.889919
1.305,-0.0838126,-0.963175,0.263748,0.885313
1.306,-0.0819456,-0.963599,0.262784,0.880619
1.307,-0.0809126,-0.963949,0.261821,0.875837
1.308,-0.0779151,-0.964458,0.260857,0.870967
1.309,-0.0763113,-0.964846,0.259892,0.86601
1.31,-0.0747518,-0.965229,0.258927,0.860967
1.311,-0.0756049,-0.965421,0.257962,0.855837
1.312,-0.0782401,-0.965469,0.256997,0.850622
1.313,-0.0750264,-0.965982,0.256031,0.845322
1.314,-0.0727828,-0.966409,0.255065,0.839937
1.315,-0.0706498,-0.966825,0.254099,0.834468
1.316,-0.0694632,-0.967167,0.253133,0.828916
1.317,-0.0683043,-0.967502,0.252165,0.823281
1.318,-0.0694646,-0.967671,0.251198,0.817563
1.319,-0.0672027,-0.968085,0.250231,0.811764
1.32,-0.0694181,-0.968179,0.249263,0.805884
1.321,-0.0660625,-0.968664,0.248295,0.799923
1.322,-0.0688963,-0.968716,0.247326,0.793882
1.323,-0.0747313,-0.968534,0.246359,0.787762
1.324,-0.0736517,-0.968863,0.24539,0.781563
1.325,-0.0755742,-0.968962,0.244422,0.775285
1.326,-0.0736497,-0.969355,0.243453,0.768931
1.327,-0.0760895,-0.969411,0.242484,0.762499
1.328,-0.0751095,-0.969732,0.241515,0.755991
1.329,-0.0734626,-0.9701,0.240545,0.749408
1.33,-0.0771789,-0.970053,0.239576,0.742749
1.331,-0.079661,-0.970093,0.238606,0.736016
1.332,-0.0778678,-0.970475,0.237635,0.72921
1.333,-0.0790394,-0.970618,0.236665,0.722331
1.334,-0.0793546,-0.97083,0.235694,0.715379
1.335,-0.0785883,-0.971129,0.234724,0.708356
1.336,-0.0792282,-0.971313,0.233753,0.701263
1.337,-0.0745149,-0.971919,0.232781,0.694099
1.338,-0.0778136,-0.971892,0.231809,0.686865
1.339,-0.0808512,-0.971877,0.230838,0.679563
1.34,-0.078537,-0.9723,0.229866,0.672193
1.341,-0.079785,-0.972428,0.228894,0.664756
1.342,-0.078493,-0.972763,0.227922,0.657252
1.343,-0.0803894,-0.972839,0.22695,0.649683
1.344,-0.0800296,-0.9731,0.225978,0.642048
1.345,-0.0767363,-0.973594,0.225005,0.63435
1.346,-0.0780051,-0.973718,0.224032,0.626588
1.347,-0.0812817,-0.973676,0.223058,0.618763
1.348,-0.085677,-0.973522,0.222085,0.610876
1.349,-0.0905221,-0.973306,0.221112,0.602929
1.35,-0.0877044,-0.973785,0.220138,0.594921
1.351,-0.0889364,-0.973899,0.219166,0.586853
1.352,-0.0902582,-0.973994,0.218191,0.578727
1.353,-0.0827906,-0.974875,0.217217,0.570543
1.354,-0.0801645,-0.975311,0.216242,0.562302
1.355,-0.080561,-0.975495,0.215267,0.554005
1.356,-0.0804604,-0.97572,0.214292,0.545652
1.357,-0.0815621,-0.975843,0.213316,0.537245
1.358,-0.0800562,-0.976182,0.21234,0.528784
1.359,-0.0792575,-0.976462,0.211364,0.52027
1.36,-0.0786332,-0.97672,0.210387,0.511704
1.361,-0.084296,-0.976459,0.209411,0.503087
1.362,-0.0837841,-0.976712,0.208434,0.49442
1.363,-0.0870678,-0.976633,0.207458,0.485703
1.364,-0.0832703,-0.977174,0.206481,0.476937
1.365,-0.0858932,-0.977154,0.205504,0.468124
1.366,-0.0851503,-0.977425,0.204527,0.459264
1.367,-0.0878379,-0.977394,0.20355,0.450359
1.368,-0.0885003,-0.977538,0.202573,0.441408
1.369,-0.0855106,-0.978006,0.201595,0.432413
1.37,-0.0852844,-0.978227,0.200617,0.423375
1.371,-0.087417,-0.978244,0.19964,0.414294
1.372,-0.089968,-0.978213,0.198662,0.405172
1.373,-0.0919627,-0.978222,0.197683,0.396009
1.374,-0.0944599,-0.978183,0.196705,0.386807
1.375,-0.0959824,-0.978231,0.195727,0.377567
1.376,-0.0940476,-0.978618,0.194749,0.368288
1.377,-0.0926709,-0.978945,0.193771,0.358973
1.378,-0.0921536,-0.979186,0.192792,0.349621
1.379,-0.0917666,-0.979416,0.191813,0.340235
1.38,-0.0933643,-0.979461,0.190834,0.330815
1.381,-0.0952567,-0.979473,0.189855,0.321362
1.382,-0.0941933,-0.979767,0.188876,0.311876
1.383,-0.0957463,-0.979806,0.187897,0.302359
1.384,-0.0959487,-0.979975,0.186917,0.292812
1.385,-0.0971736,-0.980042,0.185937,0.283236
1.386,-0.0959535,-0.980351,0.184958,0.273632
1.387,-0.0946898,-0.980661,0.183978,0.264
1.388,-0.0899957,-0.981291,0.182998,0.254342
1.389,-0.0937787,-0.981124,0.182017,0.244658
1.39,-0.0935318,-0.98133,0.181036,0.23495
1.391,-0.094591,-0.981424,0.180057,0.225218
1.392,-0.0957189,-0.981496,0.179076,0.215464
1.393,-0.099096,-0.981344,0.178096,0.205688
1.394,-0.0981477,-0.981616,0.177114,0.195892
1.395,-0.0993034,-0.981677,0.176132,0.186076
1.396,-0.100262,-0.981754,0.175151,0.176242
1.397,-0.0971632,-0.98224,0.174168,0.166389
1.398,-0.0974186,-0.982388,0.173186,0.156521
1.399,-0.0939057,-0.982905,0.172204,0.146636
1.4,-0.0938756,-0.983083,0.171221,0.136737
1.401,-0.0963641,-0.983013,0.170238,0.126824
1.402,-0.101921,-0.982622,0.169256,0.116899
1.403,-0.102012,-0.982784,0.168273,0.106962
1.404,-0.104367,-0.982707,0.167291,0.0970141
1.405,-0.105161,-0.98279,0.166308,0.0870566
1.406,-0.105488,-0.982921,0.165326,0.0770904
1.407,-0.104944,-0.983149,0.164343,0.0671164
1.408,-0.0988514,-0.983947,0.16336,0.0571358
1.409,-0.100945,-0.9839,0.162377,0.0471495
1.41,-0.100374,-0.984121,0.161393,0.0371584
1.411,-0.104576,-0.983846,0.160409,0.0271636
1.412,-0.108469,-0.983588,0.159426,0.0171661
1.413,-0.107741,-0.983827,0.158442,0.00716688
1.414,-0.105996,-0.984177,0.157459,-0.00283306
1.415,-0.109764,-0.983925,0.156476,-0.0128327
1.416,-0.106287,-0.984465,0.155492,-0.0228311
1.417,-0.106738,-0.984572,0.154507,-0.0328272
1.418,-0.107168,-0.984681,0.153523,-0.04282
1.419,-0.107118,-0.984842,0.152539,-0.0528085
1.42,-0.107989,-0.984896,0.151553,-0.0627917
1.421,-0.107126,-0.985142,0.150568,-0.0727687
1.422,-0.102023,-0.985832,0.149583,-0.0827384
1.423,-0.102537,-0.985928,0.148597,-0.0926998
1.424,-0.104575,-0.985863,0.147611,-0.102652
1.425,-0.104654,-0.986001,0.146625,-0.112594
1.426,-0.105361,-0.986072,0.145639,-0.122524
1.427,-0.106797,-0.986071,0.144654,-0.132443
1.428,-0.106646,-0.986231,0.143668,-0.142348
1.429,-0.102643,-0.986798,0.142682,-0.152239
1.43,-0.105321,-0.986683,0.141699,-0.162114
1.431,-0.105175,-0.986845,0.140712,-0.171974
1.432,-0.105086,-0.986994,0.139725,-0.181816
1.433,-0.111605,-0.986418,0.138739,-0.19164
1.434,-0.11017,-0.986718,0.137752,-0.201445
1.435,-0.111197,-0.98674,0.136766,-0.21123
1.436,-0.11217,-0.986768,0.135779,-0.220994
1.437,-0.112696,-0.986844,0.134792,-0.230735
1.438,-0.11022,-0.987262,0.133806,-0.240454
1.439,-0.108515,-0.987586,0.132819,-0.250148
1.44,-0.106798,-0.987906,0.131831,-0.259817
1.441,-0.108308,-0.987874,0.130843,-0.269461
1.442,-0.107392,-0.988104,0.129855,-0.279077
1.443,-0.108306,-0.988136,0.128867,-0.288666
1.444,-0.107557,-0.988346,0.127879,-0.298226
1.445,-0.109407,-0.988272,0.126891,-0.307755
1.446,-0.104412,-0.988942,0.125903,-0.317255
1.447,-0.105923,-0.988907,0.124914,-0.326722
1.448,-0.105351,-0.989094,0.123925,-0.336157
1.449,-0.103191,-0.989443,0.122935,-0.345558
1.45,-0.107439,-0.989115,0.121946,-0.354924
1.451,-0.110428,-0.988908,0.120957,-0.364255
1.452,-0.106528,-0.989458,0.119969,-0.37355
1.453,-0.106214,-0.989611,0.118979,-0.382807
1.454,-0.106455,-0.989702,0.117989,-0.392026
1.455,-0.105626,-0.989909,0.116999,-0.401206
1.456,-0.103828,-0.990218,0.11601,-0.410346
1.457,-0.101478,-0.990578,0.11502,-0.419444
1.458,-0.0988032,-0.990968,0.114029,-0.428501
1.459,-0.100778,-0.990889,0.113039,-0.437515
1.46,-0.100822,-0.990997,0.112048,-0.446485
1.461,-0.105215,-0.990653,0.111057,-0.45541
1.462,-0.106721,-0.990605,0.110067,-0.46429
1.463,-0.105872,-0.990805,0.109076,-0.473124
1.464,-0.112409,-0.990204,0.108087,-0.48191
1.465,-0.112448,-0.990311,0.107097,-0.490648
1.466,-0.116032,-0.990005,0.106107,-0.499337
1.467,-0.118868,-0.989777,0.105118,-0.507976
1.468,-0.117232,-0.990078,0.104128,-0.516564
1.469,-0.120251,-0.989832,0.103139,-0.5251
1.47,-0.1233,-0.98956,0.102149,-0.533584
1.471,-0.126332,-0.989281,0.10116,-0.542015
1.472,-0.130892,-0.988793,0.100171,-0.550391
1.473,-0.132312,-0.988704,0.0991826,-0.558713
1.474,-0.133074,-0.9887,0.0981938,-0.566978
1.475,-0.132883,-0.988829,0.0972054,-0.575187
1.476,-0.135239,-0.98861,0.096217,-0.583339
1.477,-0.129113,-0.989531,0.0952286,-0.591432
1.478,-0.130289,-0.989473,0.0942392,-0.599465
1.479,-0.12878,-0.989771,0.0932501,-0.607439
1.48,-0.126987,-0.990104,0.092261,-0.615352
1.481,-0.128171,-0.990043,0.091271,-0.623204
1.482,-0.130526,-0.989833,0.0902816,-0.630993
1.483,-0.132808,-0.989622,0.0892922,-0.63872
1.484,-0.133707,-0.989591,0.0883027,-0.646382
1.485,-0.133733,-0.989675,0.087313,-0.65398
1.486,-0.130338,-0.990216,0.0863232,-0.661512
1.487,-0.129208,-0.990447,0.0853325,-0.668978
1.488,-0.130833,-0.99032,0.0843422,-0.676377
1.489,-0.128374,-0.990726,0.0833518,-0.683709
1.49,-0.12609,-0.991107,0.0823613,-0.690972
1.491,-0.127403,-0.991023,0.0813704,-0.698166
1.492,-0.126803,-0.991182,0.0803794,-0.705291
1.493,-0.124366,-0.99157,0.079388,-0.712344
1.494,-0.122103,-0.99194,0.078397,-0.719327
1.495,-0.123876,-0.991798,0.0774051,-0.726238
1.496,-0.126318,-0.991566,0.0764135,-0.733076
1.497,-0.126875,-0.991573,0.075422,-0.73984
1.498,-0.128312,-0.991464,0.0744305,-0.746531
1.499,-0.126902,-0.99172,0.0734389,-0.753147
1.5,-0.13023,-0.991369,0.072448,-0.759688
1.501,-0.136143,-0.99065,0.0714572,-0.766153
1.502,-0.132909,-0.99116,0.0704663,-0.772541
1.503,-0.135245,-0.990917,0.0694755,-0.778852
1.504,-0.139966,-0.990328,0.068485,-0.785085
1.505,-0.136032,-0.990943,0.0674944,-0.791239
1.506,-0.137193,-0.990851,0.0665036,-0.797315
1.507,-0.141494,-0.990318,0.0655134,-0.80331
1.508,-0.142248,-0.990273,0.0645232,-0.809226
1.509,-0.140748,-0.990552,0.0635327,-0.81506
1.51,-0.138245,-0.990968,0.062542,-0.820813
1.511,-0.134866,-0.991497,0.0615509,-0.826484
1.512,-0.133625,-0.991727,0.0605594,-0.832072
1.513,-0.138294,-0.991148,0.0595681,-0.837577
1.514,-0.136483,-0.991459,0.0585769,-0.842998
1.515,-0.136547,-0.991508,0.0575853,-0.848335
1.516,-0.137625,-0.991416,0.0565938,-0.853587
1.517,-0.136625,-0.991619,0.0556026,-0.858754
1.518,-0.133683,-0.992075,0.0546108,-0.863835
1.519,-0.133692,-0.992128,0.0536187,-0.868829
1.52,-0.128359,-0.992888,0.0526264,-0.873737
1.521,-0.129442,-0.992801,0.0516337,-0.878557
1.522,-0.132677,-0.992427,0.0506412,-0.88329
1.523,-0.134095,-0.992286,0.0496488,-0.887934
1.524,-0.131344,-0.992707,0.0486566,-0.892489
1.525,-0.134631,-0.992315,0.0476642,-0.896955
1.526,-0.137874,-0.991918,0.0466722,-0.901331
1.527,-0.144172,-0.99107,0.0456809,-0.905617
1.528,-0.147796,-0.990583,0.0446901,-0.909813
1.529,-0.148434,-0.990533,0.0436996,-0.913918
1.53,-0.14848,-0.99057,0.0427092,-0.917931
1.531,-0.15006,-0.990378,0.0417188,-0.921852
